Detected 32 cores in 1 packages

Core energy units: a1003
Time_unit:10, Energy_unit: 16, Power_unit: 3
Time_unit:0.000976562, Energy_unit: 1.52588e-05, Power_unit: 0.125
Core0_Power(W), Core1_Power(W), Core2_Power(W), Core3_Power(W), Core4_Power(W), Core5_Power(W), Core6_Power(W), Core7_Power(W), Core8_Power(W), Core9_Power(W), Core10_Power(W), Core11_Power(W), Core12_Power(W), Core13_Power(W), Core14_Power(W), Core15_Power(W), Core_power_sum(W), CPU_power(W), CPU_usage(%), Time(s)
2.34102, 2.50511, 3.19482, 2.3508, 2.42834, 2.43372, 2.68787, 2.36345, 2.66882, 4.27219, 2.56248, 2.97882, 2.4894, 2.59048, 2.52016, 2.34538, 42.7329, 71.7934, 26.000000, 218.218176
4.20737, 4.11731, 3.78256, 4.4707, 3.10812, 3.60741, 3.03627, 3.11783, 3.12241, 4.78256, 3.18266, 2.86206, 4.04858, 3.52333, 3.56812, 3.85646, 58.3938, 89.4947, 30.000000, 219.219120
2.98164, 3.32526, 3.01001, 3.47229, 3.28235, 3.30818, 3.34171, 3.36975, 5.39476, 3.64401, 3.99452, 3.49478, 2.95897, 3.19601, 2.95766, 2.49585, 54.2278, 85.1144, 21.000000, 220.219941
2.86421, 3.00455, 2.91165, 2.90231, 5.37291, 3.54648, 4.63354, 2.98027, 3.5004, 2.53181, 2.21513, 2.56618, 2.47963, 2.67029, 2.40683, 2.33546, 48.9217, 79.0406, 18.000000, 221.220747
2.18355, 2.78201, 2.35625, 2.25102, 2.73515, 6.40427, 3.40004, 2.79442, 2.84152, 2.73343, 2.67285, 2.3539, 2.69365, 2.78212, 2.85419, 2.61864, 46.457, 76.6186, 19.000000, 222.221803
2.87192, 3.08168, 2.99902, 3.23802, 2.60574, 4.5396, 5.16396, 2.87663, 1.91258, 2.11557, 2.17429, 2.39215, 2.46497, 2.74445, 2.42595, 2.8067, 46.4132, 76.9083, 19.000000, 223.222612
2.53091, 2.47803, 2.46329, 2.69258, 2.2215, 2.23004, 2.27689, 2.20711, 2.48109, 2.65021, 2.62517, 2.65952, 2.73935, 2.36636, 2.26122, 2.44058, 39.3238, 68.7719, 29.000000, 224.223539
2.71159, 2.61143, 2.65756, 2.66612, 3.11353, 3.11613, 4.86122, 3.06158, 3.47052, 3.33974, 3.40639, 3.49709, 3.12581, 2.80049, 3.06818, 3.35669, 50.8641, 81.5146, 30.000000, 225.224500
2.81923, 2.92203, 2.7476, 2.87479, 3.37721, 3.35306, 3.49683, 3.43488, 2.97206, 3.06856, 2.99883, 3.21259, 3.43008, 3.20586, 3.13919, 3.10867, 50.1615, 80.9843, 31.000000, 226.225375
3.01707, 2.7778, 2.90364, 2.88841, 3.29112, 3.15393, 3.26506, 3.14433, 2.96878, 3.08305, 3.12959, 3.03127, 2.76537, 2.90138, 2.60199, 2.8927, 47.8155, 78.536, 31.000000, 227.226280
3.183, 2.93677, 2.93852, 2.96793, 3.20789, 2.95055, 3.07623, 3.09982, 2.83223, 2.80641, 2.64476, 3.04361, 2.68007, 3.06487, 2.86996, 2.71063, 47.0132, 77.5518, 32.000000, 228.227165
3.18185, 3.28281, 3.26686, 3.06467, 2.79349, 2.75322, 2.85277, 2.7126, 2.75708, 2.78641, 3.20566, 2.83961, 3.05443, 3.10564, 3.05177, 3.09789, 47.8067, 78.4416, 31.000000, 229.228168
3.35347, 3.10437, 2.97758, 2.94705, 3.21327, 3.15611, 3.13672, 3.15187, 2.91843, 2.93924, 3.00369, 3.05763, 3.35722, 3.11018, 3.0475, 3.12434, 49.5987, 80.4842, 32.000000, 230.229127
2.65385, 2.70052, 2.63896, 2.84338, 2.94473, 3.16055, 2.71921, 2.80464, 2.8196, 2.61681, 2.6649, 2.78178, 3.00293, 2.75009, 2.79872, 2.98807, 44.8887, 75.7874, 28.000000, 231.230064
2.66507, 2.73251, 2.50754, 2.65163, 2.93753, 2.95992, 2.78105, 2.9594, 2.78564, 2.78613, 3.43617, 2.8764, 2.94298, 2.87868, 3.40234, 2.84288, 46.1459, 75.9477, 32.000000, 232.231038
2.87665, 2.65407, 2.60956, 2.7431, 2.63835, 2.54048, 2.74532, 2.78172, 3.09476, 3.05554, 3.07402, 3.00339, 3.78978, 3.78587, 5.48973, 3.94771, 50.83, 81.3868, 24.000000, 233.231935
3.17776, 3.19913, 3.1268, 3.03044, 2.98022, 3.34995, 2.92778, 3.15953, 3.83102, 3.0338, 3.00024, 5.53101, 3.93718, 3.9502, 3.86952, 3.91986, 56.0244, 87.2868, 25.000000, 234.232809
2.44736, 2.62561, 2.63992, 2.75941, 2.82288, 2.85809, 2.60701, 2.47523, 6.9046, 3.2988, 3.465, 3.13582, 2.87311, 2.61249, 2.7693, 2.68542, 48.9801, 79.0849, 19.000000, 235.233749
2.64304, 2.52759, 2.42174, 2.52707, 2.71935, 2.72501, 3.00366, 2.77802, 3.27472, 4.31993, 5.47008, 3.78835, 3.33281, 2.83807, 2.88565, 3.63342, 50.8885, 81.3499, 20.000000, 236.234679
2.73756, 2.54393, 2.65669, 2.5724, 2.69202, 2.70621, 2.67433, 2.88884, 2.9346, 2.59647, 8.86771, 2.82021, 2.84589, 2.79947, 2.92311, 3.09467, 50.3541, 80.697, 20.000000, 237.235645
1.50304, 1.81041, 2.11612, 1.77254, 3.29489, 2.29379, 2.57826, 2.1091, 1.65363, 1.76778, 12.8797, 2.31764, 2.01141, 1.84546, 2.14868, 2.08072, 44.1831, 74.8812, 14.000000, 238.236528
2.62677, 2.52612, 2.54591, 2.6393, 2.68428, 2.7588, 2.79045, 2.64717, 3.16281, 2.56631, 7.9911, 2.79633, 2.89194, 2.76009, 2.60437, 2.83719, 48.8289, 78.111, 20.000000, 239.237349
4.17696, 3.51495, 3.64636, 3.5966, 2.74037, 2.73859, 2.24265, 2.43433, 1.11618, 1.01044, 8.2455, 1.63687, 3.7872, 4.15237, 3.19023, 3.33821, 51.5678, 82.6271, 19.000000, 240.238079
1.98958, 1.85051, 1.66698, 1.8589, 1.75125, 2.63449, 2.71153, 1.92212, 2.61382, 2.88583, 2.28677, 3.10274, 4.2616, 7.96158, 2.05093, 1.98279, 43.5314, 72.5038, 15.000000, 241.239008
2.83757, 1.85757, 1.95235, 2.42473, 2.91194, 3.13416, 3.04021, 3.01378, 2.33766, 2.19167, 2.23895, 1.64867, 4.67157, 7.54219, 3.48961, 3.14861, 48.4412, 78.738, 18.000000, 242.239887
2.96988, 3.21706, 2.72127, 2.64365, 2.78909, 2.92076, 2.56508, 2.51614, 2.42909, 2.6918, 2.15637, 2.51811, 7.06407, 3.7216, 3.38194, 3.48984, 49.7958, 80.658, 18.000000, 243.240864
3.01944, 3.0316, 2.86742, 2.60487, 2.72569, 2.90219, 2.87917, 2.6058, 2.3996, 2.62544, 2.38928, 2.35997, 10.6628, 2.0502, 2.16272, 1.89912, 49.1853, 79.5051, 18.000000, 244.241824
2.52817, 2.52782, 2.86345, 2.87086, 2.40762, 2.52463, 2.18491, 2.46513, 2.2179, 1.94623, 2.22772, 2.8235, 7.52299, 3.40866, 2.48265, 2.30716, 45.3094, 75.2085, 17.000000, 245.242668
