Number of GPUs 4
Time, device, gpu_util(%), gpu_mem(%), memory_used/total(Mib), power_current/limit(W), temperature(C), Frequency(MHz)
23:55:21.922485, 3, 0, 0, 98/11016, 25.389/250.0, 53, 300
23:55:22.925866, 0, 39, 24, 8889/11019, 132.623/250.0, 65, 1860
23:55:22.928063, 1, 47, 33, 8889/11019, 121.145/250.0, 59, 1860
23:55:22.932247, 2, 39, 27, 8889/11019, 146.994/250.0, 74, 1815
23:55:22.935461, 3, 0, 0, 98/11016, 25.281/250.0, 53, 300
23:55:23.939242, 0, 38, 23, 8889/11019, 153.875/250.0, 65, 1860
23:55:23.942239, 1, 6, 4, 8889/11019, 170.502/250.0, 61, 1860
23:55:23.944513, 2, 35, 24, 8889/11019, 135.227/250.0, 74, 1725
23:55:23.947202, 3, 0, 0, 98/11016, 25.423000000000002/250.0, 53, 300
23:55:24.950509, 0, 43, 27, 8889/11019, 191.376/250.0, 66, 1860
23:55:24.952605, 1, 56, 43, 8889/11019, 86.927/250.0, 59, 1860
23:55:24.954903, 2, 37, 25, 8889/11019, 146.519/250.0, 74, 1725
23:55:24.957721, 3, 0, 0, 98/11016, 25.217/250.0, 53, 300
23:55:25.961034, 0, 34, 21, 8889/11019, 92.584/250.0, 63, 1860
23:55:25.963150, 1, 30, 23, 8889/11019, 86.036/250.0, 59, 1860
23:55:25.965329, 2, 37, 26, 8889/11019, 135.909/250.0, 73, 1725
23:55:25.969702, 3, 0, 0, 98/11016, 25.268/250.0, 53, 300
23:55:26.974059, 0, 26, 17, 8889/11019, 178.12/250.0, 66, 1860
23:55:26.976298, 1, 0, 0, 8889/11019, 56.72/250.0, 57, 1350
23:55:26.978624, 2, 39, 27, 8889/11019, 144.537/250.0, 74, 1710
23:55:26.981185, 3, 0, 0, 98/11016, 25.155/250.0, 53, 300
23:55:27.984444, 0, 69, 43, 8889/11019, 126.637/250.0, 65, 1860
23:55:27.986511, 1, 6, 0, 8889/11019, 56.385/250.0, 57, 1350
23:55:27.988582, 2, 38, 26, 8889/11019, 144.698/250.0, 73, 1710
23:55:27.991203, 3, 0, 0, 98/11016, 25.172/250.0, 53, 300
23:55:28.994612, 0, 7, 5, 8889/11019, 93.84700000000001/250.0, 64, 1860
23:55:28.997221, 1, 1, 0, 8889/11019, 57.466/250.0, 57, 1350
23:55:28.999772, 2, 39, 26, 8889/11019, 156.78300000000002/250.0, 74, 1755
23:55:29.002450, 3, 0, 0, 98/11016, 25.459/250.0, 53, 300
23:55:30.007558, 0, 0, 0, 8889/11019, 65.027/250.0, 62, 1350
23:55:30.009773, 1, 31, 22, 8889/11019, 104.741/250.0, 58, 1560
23:55:30.012146, 2, 40, 27, 8889/11019, 161.683/250.0, 74, 1800
23:55:30.015813, 3, 0, 0, 98/11016, 25.483/250.0, 53, 300
23:55:31.019124, 0, 2, 0, 8889/11019, 64.505/250.0, 61, 1350
23:55:31.021245, 1, 35, 25, 8889/11019, 96.568/250.0, 58, 1560
23:55:31.023482, 2, 36, 26, 8889/11019, 147.225/250.0, 74, 1800
23:55:31.026153, 3, 0, 0, 98/11016, 25.498/250.0, 53, 300
23:55:32.029673, 0, 8, 0, 8889/11019, 63.721000000000004/250.0, 61, 1350
23:55:32.031806, 1, 37, 26, 8889/11019, 86.41/250.0, 58, 1500
23:55:32.034032, 2, 37, 26, 8889/11019, 133.778/250.0, 74, 1755
23:55:32.036741, 3, 0, 0, 98/11016, 25.703/250.0, 53, 300
23:55:33.039052, 0, 0, 0, 8889/11019, 63.849000000000004/250.0, 61, 1350
23:55:33.042787, 1, 37, 26, 8889/11019, 108.015/250.0, 58, 1590
23:55:33.044856, 2, 38, 26, 8889/11019, 153.379/250.0, 74, 1740
23:55:33.047417, 3, 0, 0, 98/11016, 25.389/250.0, 53, 300
23:55:34.051063, 0, 0, 0, 8889/11019, 64.025/250.0, 60, 1350
23:55:34.053366, 1, 37, 27, 8889/11019, 99.114/250.0, 58, 1620
23:55:34.055670, 2, 41, 28, 8889/11019, 104.077/250.0, 74, 1815
23:55:34.058465, 3, 0, 0, 98/11016, 25.473/250.0, 53, 300
23:55:35.061751, 0, 9, 5, 8889/11019, 251.37/250.0, 66, 1815
23:55:35.063925, 1, 35, 25, 8889/11019, 105.861/250.0, 58, 1620
23:55:35.066140, 2, 40, 28, 8889/11019, 182.316/250.0, 74, 1815
23:55:35.069265, 3, 0, 0, 98/11016, 25.772000000000002/250.0, 53, 300
23:55:36.072713, 0, 88, 57, 8889/11019, 164.516/250.0, 64, 1860
23:55:36.077103, 1, 37, 26, 8889/11019, 96.161/250.0, 58, 1515
23:55:36.079432, 2, 18, 13, 8889/11019, 209.169/250.0, 76, 1815
23:55:36.082214, 3, 0, 0, 98/11016, 25.721/250.0, 53, 300
23:55:37.085717, 0, 41, 26, 8889/11019, 147.26500000000001/250.0, 64, 1860
23:55:37.088021, 1, 37, 25, 8889/11019, 92.621/250.0, 57, 1470
23:55:37.090228, 2, 63, 45, 8889/11019, 105.071/250.0, 74, 1815
23:55:37.093024, 3, 0, 0, 98/11016, 25.076/250.0, 53, 300
23:55:38.096402, 0, 37, 23, 8889/11019, 144.078/250.0, 64, 1830
23:55:38.098531, 1, 38, 26, 8889/11019, 99.33500000000001/250.0, 58, 1545
23:55:38.100654, 2, 24, 17, 8889/11019, 104.346/250.0, 74, 1815
23:55:38.103315, 3, 0, 0, 98/11016, 25.118000000000002/250.0, 53, 300
23:55:39.106963, 0, 37, 23, 8889/11019, 117.291/250.0, 64, 1800
23:55:39.109432, 1, 38, 27, 8889/11019, 95.928/250.0, 58, 1545
23:55:39.111830, 2, 0, 0, 8889/11019, 69.685/250.0, 72, 1350
23:55:39.116264, 3, 0, 0, 98/11016, 25.022000000000002/250.0, 53, 300
23:55:40.123718, 0, 39, 25, 8889/11019, 127.961/250.0, 64, 1755
23:55:40.125905, 1, 38, 26, 8889/11019, 103.866/250.0, 58, 1545
23:55:40.127974, 2, 2, 0, 8889/11019, 69.586/250.0, 72, 1350
23:55:40.130504, 3, 0, 0, 98/11016, 25.04/250.0, 53, 300
23:55:41.134786, 0, 38, 23, 8889/11019, 151.873/250.0, 65, 1845
23:55:41.137049, 1, 43, 30, 8889/11019, 170.44400000000002/250.0, 60, 1860
23:55:41.139254, 2, 7, 0, 8889/11019, 69.263/250.0, 71, 1350
23:55:41.141908, 3, 0, 0, 98/11016, 25.263/250.0, 53, 300
23:55:42.145200, 0, 38, 24, 8889/11019, 140.142/250.0, 64, 1845
23:55:42.147356, 1, 26, 19, 8889/11019, 86.3/250.0, 58, 1860
23:55:42.151008, 2, 2, 2, 8889/11019, 149.618/250.0, 74, 1815
23:55:42.155845, 3, 0, 0, 98/11016, 25.141000000000002/250.0, 53, 300
23:55:43.159202, 0, 38, 23, 8889/11019, 118.144/250.0, 64, 1785
23:55:43.161769, 1, 28, 21, 8889/11019, 181.619/250.0, 61, 1860
23:55:43.164168, 2, 33, 22, 8889/11019, 169.949/250.0, 74, 1815
23:55:43.167369, 3, 0, 0, 98/11016, 25.735/250.0, 53, 300
23:55:44.170840, 0, 39, 24, 8889/11019, 138.354/250.0, 64, 1815
23:55:44.173319, 1, 60, 45, 8889/11019, 158.832/250.0, 60, 1860
23:55:44.175576, 2, 38, 26, 8889/11019, 131.017/250.0, 73, 1755
23:55:44.178291, 3, 0, 0, 98/11016, 25.772000000000002/250.0, 53, 300
23:55:45.181697, 0, 40, 25, 8889/11019, 136.64600000000002/250.0, 65, 1860
23:55:45.183955, 1, 3, 2, 8889/11019, 86.68/250.0, 59, 1860
23:55:45.186080, 2, 38, 27, 8889/11019, 145.095/250.0, 74, 1815
23:55:45.188998, 3, 0, 0, 98/11016, 25.486/250.0, 53, 300
23:55:46.192575, 0, 40, 25, 8889/11019, 126.82000000000001/250.0, 65, 1860
23:55:46.194646, 1, 0, 0, 8889/11019, 57.483000000000004/250.0, 57, 1350
23:55:46.197424, 2, 38, 26, 8889/11019, 166.524/250.0, 74, 1815
23:55:46.200376, 3, 0, 0, 98/11016, 25.417/250.0, 53, 300
23:55:47.203768, 0, 37, 23, 8889/11019, 146.109/250.0, 65, 1860
23:55:47.206467, 1, 1, 0, 8889/11019, 57.402/250.0, 57, 1350
23:55:47.208653, 2, 37, 26, 8889/11019, 150.085/250.0, 75, 1815
23:55:47.211306, 3, 0, 0, 98/11016, 25.05/250.0, 53, 300
23:55:48.214675, 0, 38, 24, 8889/11019, 169.684/250.0, 66, 1860
23:55:48.216923, 1, 6, 0, 8889/11019, 56.314/250.0, 57, 1350
23:55:48.219109, 2, 38, 26, 8889/11019, 180.379/250.0, 74, 1815
23:55:48.221965, 3, 0, 0, 98/11016, 25.226/250.0, 53, 300
23:55:49.225778, 0, 51, 32, 8889/11019, 93.89/250.0, 64, 1860
23:55:49.227908, 1, 0, 0, 8889/11019, 57.478/250.0, 57, 1350
23:55:49.233246, 2, 39, 27, 8889/11019, 151.425/250.0, 75, 1800
23:55:49.235890, 3, 0, 0, 98/11016, 25.369/250.0, 53, 300
23:55:50.239679, 0, 6, 4, 8889/11019, 184.123/250.0, 66, 1860
23:55:50.242430, 1, 0, 0, 8889/11019, 56.328/250.0, 56, 1350
23:55:50.245087, 2, 37, 26, 8889/11019, 146.243/250.0, 75, 1800
23:55:50.248047, 3, 0, 0, 98/11016, 25.018/250.0, 54, 300
23:55:51.251844, 0, 65, 42, 8889/11019, 189.418/250.0, 67, 1860
23:55:51.254132, 1, 2, 2, 8889/11019, 149.084/250.0, 60, 1845
23:55:51.256259, 2, 37, 26, 8889/11019, 140.559/250.0, 74, 1755
23:55:51.259385, 3, 0, 0, 98/11016, 25.048000000000002/250.0, 53, 300
23:55:52.262675, 0, 32, 20, 8889/11019, 94.577/250.0, 64, 1860
23:55:52.265010, 1, 89, 58, 8889/11019, 174.013/250.0, 60, 1860
23:55:52.267171, 2, 37, 25, 8889/11019, 127.453/250.0, 74, 1710
23:55:52.270009, 3, 0, 0, 98/11016, 25.138/250.0, 53, 300
23:55:53.274514, 0, 0, 0, 8889/11019, 64.33800000000001/250.0, 62, 1350
23:55:53.280533, 1, 41, 30, 8889/11019, 142.19/250.0, 59, 1860
23:55:53.282695, 2, 38, 26, 8889/11019, 162.988/250.0, 75, 1815
23:55:53.285350, 3, 0, 0, 98/11016, 25.405/250.0, 54, 300
23:55:54.289776, 0, 2, 0, 8889/11019, 64.435/250.0, 62, 1350
23:55:54.291901, 1, 36, 26, 8889/11019, 141.456/250.0, 60, 1860
23:55:54.374397, 2, 39, 27, 8889/11019, 213.44/250.0, 77, 1815
23:55:54.379357, 3, 0, 0, 98/11016, 25.266000000000002/250.0, 53, 300
23:55:55.382914, 0, 2, 0, 8889/11019, 63.559000000000005/250.0, 61, 1350
23:55:55.385131, 1, 33, 24, 8889/11019, 152.767/250.0, 61, 1860
23:55:55.387278, 2, 16, 11, 8889/11019, 102.82300000000001/250.0, 74, 1815
23:55:55.390625, 3, 0, 0, 98/11016, 25.334/250.0, 53, 300
23:55:56.393854, 0, 5, 0, 8889/11019, 64.06400000000001/250.0, 61, 1350
23:55:56.397915, 1, 36, 27, 8889/11019, 153.601/250.0, 61, 1860
23:55:56.400261, 2, 33, 24, 8889/11019, 203.314/250.0, 76, 1815
23:55:56.402958, 3, 0, 0, 98/11016, 25.505/250.0, 53, 300
23:55:57.406399, 0, 2, 2, 8889/11019, 85.253/250.0, 62, 1755
23:55:57.408552, 1, 37, 27, 8889/11019, 151.483/250.0, 61, 1860
23:55:57.410732, 2, 61, 44, 8889/11019, 191.505/250.0, 76, 1815
23:55:57.413456, 3, 0, 0, 98/11016, 25.649/250.0, 54, 300
23:55:58.416933, 0, 30, 18, 8889/11019, 108.781/250.0, 63, 1755
23:55:58.419107, 1, 35, 26, 8889/11019, 154.788/250.0, 61, 1860
23:55:58.421239, 2, 8, 6, 8889/11019, 103.858/250.0, 74, 1815
23:55:58.425912, 3, 0, 0, 98/11016, 25.62/250.0, 54, 300
23:55:59.430757, 0, 34, 21, 8889/11019, 111.547/250.0, 64, 1770
23:55:59.438550, 1, 35, 25, 8889/11019, 116.078/250.0, 60, 1695
23:55:59.441959, 2, 0, 0, 8889/11019, 69.191/250.0, 73, 1350
23:55:59.444553, 3, 0, 0, 98/11016, 25.284/250.0, 54, 300
23:56:00.447933, 0, 39, 24, 8889/11019, 116.274/250.0, 63, 1770
23:56:00.450132, 1, 38, 27, 8889/11019, 105.364/250.0, 60, 1650
23:56:00.452352, 2, 0, 0, 8889/11019, 69.411/250.0, 72, 1350
23:56:00.455353, 3, 0, 0, 98/11016, 25.417/250.0, 53, 300
23:56:01.458676, 0, 38, 23, 8889/11019, 109.181/250.0, 63, 1725
23:56:01.460764, 1, 36, 26, 8889/11019, 98.11200000000001/250.0, 60, 1590
23:56:01.462946, 2, 6, 0, 8889/11019, 68.527/250.0, 72, 1350
23:56:01.466028, 3, 0, 0, 98/11016, 25.1/250.0, 54, 300
23:56:02.469496, 0, 37, 23, 8889/11019, 130.474/250.0, 63, 1755
23:56:02.471692, 1, 37, 26, 8889/11019, 105.516/250.0, 59, 1710
23:56:02.474590, 2, 3, 0, 8889/11019, 68.527/250.0, 71, 1350
23:56:02.477227, 3, 0, 0, 98/11016, 25.189/250.0, 54, 300
23:56:03.480611, 0, 40, 25, 8889/11019, 133.958/250.0, 64, 1845
23:56:03.482684, 1, 37, 27, 8889/11019, 108.647/250.0, 60, 1710
23:56:03.485641, 2, 0, 0, 8889/11019, 68.718/250.0, 71, 1350
23:56:03.491735, 3, 0, 0, 98/11016, 25.403000000000002/250.0, 54, 300
23:56:04.495041, 0, 37, 23, 8889/11019, 132.447/250.0, 64, 1845
23:56:04.497195, 1, 49, 35, 8889/11019, 88.10600000000001/250.0, 60, 1860
23:56:04.500514, 2, 0, 0, 8889/11019, 67.621/250.0, 71, 1350
23:56:04.503766, 3, 0, 0, 98/11016, 25.619/250.0, 54, 300
23:56:05.507401, 0, 35, 22, 8889/11019, 128.252/250.0, 64, 1770
23:56:05.510027, 1, 11, 8, 8889/11019, 140.131/250.0, 61, 1860
23:56:05.514749, 2, 38, 24, 8889/11019, 256.288/250.0, 75, 1740
23:56:05.517382, 3, 0, 0, 98/11016, 25.584/250.0, 54, 300
23:56:06.522292, 0, 37, 23, 8889/11019, 118.134/250.0, 63, 1725
23:56:06.524534, 1, 49, 38, 8889/11019, 168.605/250.0, 62, 1860
23:56:06.526759, 2, 77, 52, 8889/11019, 168.343/250.0, 74, 1815
23:56:06.529446, 3, 0, 0, 98/11016, 25.666/250.0, 54, 300
23:56:07.532894, 0, 38, 24, 8889/11019, 131.733/250.0, 64, 1860
23:56:07.535225, 1, 42, 32, 8889/11019, 88.092/250.0, 60, 1860
23:56:07.537450, 2, 37, 26, 8889/11019, 170.486/250.0, 74, 1815
23:56:07.541931, 3, 0, 0, 98/11016, 25.512/250.0, 54, 300
23:56:08.545811, 0, 38, 24, 8889/11019, 146.434/250.0, 64, 1830
23:56:08.548167, 1, 0, 0, 8889/11019, 88.09700000000001/250.0, 60, 1860
23:56:08.550367, 2, 40, 27, 8889/11019, 178.132/250.0, 75, 1815
23:56:08.553025, 3, 0, 0, 98/11016, 25.504/250.0, 54, 300
23:56:09.556491, 0, 37, 23, 8889/11019, 107.504/250.0, 63, 1755
23:56:09.558763, 1, 0, 0, 8889/11019, 57.792/250.0, 59, 1350
23:56:09.561132, 2, 39, 27, 8889/11019, 151.454/250.0, 74, 1800
23:56:09.563835, 3, 0, 0, 98/11016, 25.346/250.0, 54, 300
23:56:10.568895, 0, 39, 25, 8889/11019, 98.884/250.0, 64, 1860
23:56:10.573381, 1, 0, 0, 8889/11019, 57.765/250.0, 58, 1350
23:56:10.580556, 2, 37, 25, 8889/11019, 127.019/250.0, 74, 1710
23:56:10.583359, 3, 0, 0, 98/11016, 25.539/250.0, 54, 300
23:56:11.591510, 0, 35, 22, 8889/11019, 104.455/250.0, 63, 1860
23:56:11.598802, 1, 7, 0, 8889/11019, 57.44/250.0, 58, 1350
23:56:11.603016, 2, 38, 26, 8889/11019, 149.53900000000002/250.0, 74, 1725
23:56:11.606139, 3, 0, 0, 98/11016, 25.650000000000002/250.0, 54, 300
23:56:12.613622, 0, 20, 13, 8889/11019, 188.63/250.0, 66, 1860
23:56:12.620614, 1, 0, 0, 8889/11019, 56.972/250.0, 58, 1350
23:56:12.627529, 2, 36, 24, 8889/11019, 124.648/250.0, 74, 1725
23:56:12.630098, 3, 0, 0, 98/11016, 25.448/250.0, 54, 300
23:56:13.638259, 0, 67, 42, 8889/11019, 93.81/250.0, 63, 1860
23:56:13.644888, 1, 22, 15, 8889/11019, 94.669/250.0, 59, 1560
23:56:13.651225, 2, 39, 27, 8889/11019, 172.743/250.0, 75, 1815
23:56:13.654215, 3, 0, 0, 98/11016, 25.433/250.0, 54, 300
23:56:14.661568, 0, 15, 9, 8889/11019, 93.738/250.0, 63, 1860
23:56:14.667843, 1, 37, 26, 8889/11019, 99.521/250.0, 59, 1560
23:56:14.675030, 2, 38, 26, 8889/11019, 146.30100000000002/250.0, 74, 1815
23:56:14.677984, 3, 0, 0, 98/11016, 25.475/250.0, 53, 300
23:56:15.684162, 0, 0, 0, 8889/11019, 63.800000000000004/250.0, 61, 1350
23:56:15.690146, 1, 34, 24, 8889/11019, 94.932/250.0, 58, 1425
23:56:15.700436, 2, 39, 27, 8889/11019, 162.131/250.0, 75, 1785
23:56:15.710218, 3, 0, 0, 98/11016, 25.403000000000002/250.0, 54, 300
23:56:16.716681, 0, 2, 0, 8889/11019, 63.942/250.0, 61, 1350
23:56:16.726125, 1, 38, 27, 8889/11019, 92.232/250.0, 59, 1515
23:56:16.734535, 2, 39, 26, 8889/11019, 148.149/250.0, 75, 1815
23:56:16.745192, 3, 0, 0, 98/11016, 25.127/250.0, 54, 300
23:56:17.753385, 0, 7, 0, 8889/11019, 63.567/250.0, 61, 1350
23:56:17.761373, 1, 36, 25, 8889/11019, 95.638/250.0, 59, 1665
23:56:17.770572, 2, 40, 28, 8889/11019, 148.651/250.0, 75, 1815
23:56:17.779489, 3, 0, 0, 98/11016, 25.57/250.0, 54, 300
23:56:18.789229, 0, 0, 0, 8889/11019, 63.347/250.0, 60, 1350
23:56:18.799272, 1, 38, 27, 8889/11019, 102.261/250.0, 59, 1665
23:56:18.807924, 2, 40, 28, 8889/11019, 205.00300000000001/250.0, 77, 1815
23:56:18.816014, 3, 0, 0, 98/11016, 25.556/250.0, 54, 300
23:56:19.826646, 0, 0, 0, 8889/11019, 63.494/250.0, 61, 1350
23:56:19.839112, 1, 36, 26, 8889/11019, 101.714/250.0, 59, 1545
23:56:19.850714, 2, 41, 28, 8889/11019, 104.389/250.0, 74, 1815
23:56:19.855702, 3, 0, 0, 98/11016, 25.6/250.0, 54, 300
23:56:20.866945, 0, 14, 8, 8889/11019, 234.467/250.0, 66, 1770
23:56:20.875147, 1, 36, 25, 8889/11019, 90.828/250.0, 59, 1485
23:56:20.885299, 2, 17, 13, 8889/11019, 204.232/250.0, 77, 1815
23:56:20.892475, 3, 0, 0, 98/11016, 25.165/250.0, 54, 300
23:56:21.901890, 0, 87, 55, 8889/11019, 133.412/250.0, 64, 1860
23:56:21.911752, 1, 38, 27, 8889/11019, 103.778/250.0, 59, 1545
23:56:21.920527, 2, 61, 44, 8889/11019, 152.587/250.0, 76, 1815
23:56:21.928084, 3, 0, 0, 98/11016, 25.716/250.0, 54, 300
23:56:22.937918, 0, 40, 26, 8889/11019, 125.977/250.0, 64, 1860
23:56:22.947987, 1, 38, 26, 8889/11019, 100.681/250.0, 59, 1545
23:56:22.957254, 2, 27, 19, 8889/11019, 105.607/250.0, 74, 1815
23:56:22.965491, 3, 0, 0, 98/11016, 25.527/250.0, 54, 300
23:56:23.971341, 0, 34, 21, 8889/11019, 144.01/250.0, 64, 1800
23:56:23.977025, 1, 37, 26, 8889/11019, 110.507/250.0, 59, 1665
23:56:23.982788, 2, 0, 0, 8889/11019, 70.556/250.0, 72, 1350
23:56:23.991825, 3, 0, 0, 98/11016, 25.487000000000002/250.0, 53, 300
23:56:24.998671, 0, 36, 22, 8889/11019, 140.263/250.0, 63, 1785
23:56:25.005178, 1, 38, 27, 8889/11019, 179.04/250.0, 61, 1860
23:56:25.012066, 2, 0, 0, 8889/11019, 70.045/250.0, 72, 1350
23:56:25.020241, 3, 0, 0, 98/11016, 25.673000000000002/250.0, 54, 300
23:56:26.028282, 0, 37, 23, 8889/11019, 102.964/250.0, 63, 1725
23:56:26.035417, 1, 46, 33, 8889/11019, 86.241/250.0, 60, 1860
23:56:26.041055, 2, 5, 0, 8889/11019, 68.677/250.0, 72, 1350
23:56:26.047865, 3, 0, 0, 98/11016, 25.5/250.0, 54, 300
23:56:27.055265, 0, 38, 23, 8889/11019, 110.809/250.0, 63, 1710
23:56:27.060835, 1, 7, 5, 8889/11019, 182.541/250.0, 62, 1860
23:56:27.069126, 2, 4, 0, 8889/11019, 69.615/250.0, 71, 1350
23:56:27.077446, 3, 0, 0, 98/11016, 25.506/250.0, 54, 300
23:56:28.083976, 0, 40, 25, 8889/11019, 121.458/250.0, 63, 1800
23:56:28.090435, 1, 59, 45, 8889/11019, 87.718/250.0, 60, 1860
23:56:28.097902, 2, 2, 2, 8889/11019, 109.665/250.0, 72, 1590
23:56:28.103348, 3, 0, 0, 98/11016, 25.241/250.0, 54, 300
23:56:29.114758, 0, 39, 25, 8889/11019, 135.786/250.0, 64, 1830
23:56:29.122399, 1, 24, 18, 8889/11019, 87.548/250.0, 59, 1860
23:56:29.128859, 2, 42, 28, 8889/11019, 117.74900000000001/250.0, 73, 1680
23:56:29.134650, 3, 0, 0, 98/11016, 25.431/250.0, 54, 300
23:56:30.143292, 0, 38, 24, 8889/11019, 126.75200000000001/250.0, 64, 1830
23:56:30.151829, 1, 0, 0, 8889/11019, 58.336/250.0, 58, 1350
23:56:30.156281, 2, 38, 26, 8889/11019, 125.19800000000001/250.0, 73, 1710
23:56:30.161184, 3, 0, 0, 98/11016, 25.580000000000002/250.0, 54, 300
23:56:31.170590, 0, 38, 23, 8889/11019, 128.787/250.0, 65, 1860
23:56:31.175497, 1, 1, 0, 8889/11019, 57.317/250.0, 57, 1350
23:56:31.180919, 2, 40, 27, 8889/11019, 160.537/250.0, 74, 1770
23:56:31.184270, 3, 0, 0, 98/11016, 25.743000000000002/250.0, 54, 300
23:56:32.189295, 0, 38, 24, 8889/11019, 149.296/250.0, 65, 1845
23:56:32.193891, 1, 6, 0, 8889/11019, 57.193/250.0, 57, 1350
23:56:32.198382, 2, 39, 27, 8889/11019, 152.227/250.0, 73, 1770
23:56:32.202902, 3, 0, 0, 98/11016, 25.511/250.0, 54, 300
23:56:33.207571, 0, 39, 25, 8889/11019, 144.762/250.0, 65, 1860
23:56:33.212487, 1, 0, 0, 8889/11019, 57.072/250.0, 57, 1350
23:56:33.218708, 2, 38, 26, 8889/11019, 130.367/250.0, 73, 1710
23:56:33.221897, 3, 0, 0, 98/11016, 25.372/250.0, 54, 300
23:56:34.226253, 0, 59, 37, 8889/11019, 94.203/250.0, 64, 1860
23:56:34.230746, 1, 0, 0, 8889/11019, 57.476/250.0, 57, 1350
23:56:34.234899, 2, 37, 26, 8889/11019, 134.40200000000002/250.0, 74, 1725
23:56:34.237573, 3, 0, 0, 98/11016, 25.36/250.0, 54, 300
23:56:35.245779, 0, 0, 0, 8889/11019, 146.618/250.0, 65, 1860
23:56:35.250103, 1, 0, 0, 8889/11019, 151.901/250.0, 60, 1785
23:56:35.252511, 2, 35, 24, 8889/11019, 148.038/250.0, 73, 1725
23:56:35.255206, 3, 0, 0, 98/11016, 25.237000000000002/250.0, 54, 300
23:56:36.260387, 0, 62, 39, 8889/11019, 186.844/250.0, 66, 1860
23:56:36.264447, 1, 20, 12, 8889/11019, 185.244/250.0, 61, 1860
23:56:36.270864, 2, 39, 27, 8889/11019, 157.177/250.0, 74, 1815
23:56:36.275885, 3, 0, 0, 98/11016, 25.397000000000002/250.0, 54, 300
23:56:37.281081, 0, 43, 27, 8889/11019, 93.84100000000001/250.0, 64, 1860
23:56:37.285036, 1, 36, 26, 8889/11019, 122.421/250.0, 60, 1860
23:56:37.289053, 2, 38, 26, 8889/11019, 149.983/250.0, 74, 1815
23:56:37.295682, 3, 0, 0, 98/11016, 25.795/250.0, 54, 300
23:56:38.300632, 0, 0, 0, 8889/11019, 93.538/250.0, 63, 1860
23:56:38.305824, 1, 32, 24, 8889/11019, 147.081/250.0, 59, 1710
23:56:38.309614, 2, 36, 26, 8889/11019, 151.779/250.0, 74, 1815
23:56:38.314582, 3, 0, 0, 98/11016, 25.121000000000002/250.0, 54, 300
23:56:39.320489, 0, 0, 0, 8889/11019, 63.74/250.0, 61, 1350
23:56:39.324407, 1, 36, 26, 8889/11019, 104.261/250.0, 60, 1650
23:56:39.329981, 2, 40, 28, 8889/11019, 143.507/250.0, 75, 1815
23:56:39.337606, 3, 0, 0, 98/11016, 25.465/250.0, 54, 300
23:56:40.345398, 0, 0, 0, 8889/11019, 63.911/250.0, 61, 1350
23:56:40.349951, 1, 38, 27, 8889/11019, 92.48100000000001/250.0, 59, 1605
23:56:40.354256, 2, 37, 26, 8889/11019, 213.33/250.0, 76, 1815
23:56:40.359062, 3, 0, 0, 98/11016, 25.674/250.0, 54, 300
23:56:41.363627, 0, 9, 0, 8889/11019, 63.660000000000004/250.0, 61, 1350
23:56:41.367892, 1, 37, 26, 8889/11019, 119.33/250.0, 60, 1680
23:56:41.373626, 2, 56, 39, 8889/11019, 103.893/250.0, 73, 1815
23:56:41.378558, 3, 0, 0, 98/11016, 25.324/250.0, 54, 300
23:56:42.383785, 0, 0, 0, 8889/11019, 63.751000000000005/250.0, 60, 1350
23:56:42.388121, 1, 38, 27, 8889/11019, 102.121/250.0, 59, 1725
23:56:42.392292, 2, 3, 2, 8889/11019, 192.46800000000002/250.0, 76, 1815
23:56:42.397338, 3, 0, 0, 98/11016, 25.364/250.0, 54, 300
23:56:43.402059, 0, 0, 0, 8889/11019, 63.676/250.0, 60, 1350
23:56:43.406635, 1, 38, 27, 8889/11019, 108.461/250.0, 60, 1755
23:56:43.411092, 2, 44, 32, 8889/11019, 202.483/250.0, 75, 1815
23:56:43.416599, 3, 0, 0, 98/11016, 25.465/250.0, 54, 300
23:56:44.421716, 0, 5, 0, 8889/11019, 63.023/250.0, 60, 1350
23:56:44.427279, 1, 37, 27, 8889/11019, 108.423/250.0, 60, 1755
23:56:44.431173, 2, 57, 41, 8889/11019, 104.60900000000001/250.0, 74, 1815
23:56:44.435598, 3, 0, 0, 98/11016, 25.294/250.0, 54, 300
23:56:45.441322, 0, 4, 0, 8889/11019, 63.386/250.0, 60, 1350
23:56:45.445516, 1, 37, 27, 8889/11019, 123.133/250.0, 60, 1710
23:56:45.449683, 2, 0, 0, 8889/11019, 68.984/250.0, 72, 1350
23:56:45.454949, 3, 0, 0, 98/11016, 25.554000000000002/250.0, 54, 300
23:56:46.459870, 0, 2, 2, 8889/11019, 107.807/250.0, 61, 1350
23:56:46.463796, 1, 37, 27, 8889/11019, 140.379/250.0, 61, 1860
23:56:46.467753, 2, 0, 0, 8889/11019, 68.876/250.0, 72, 1350
23:56:46.473929, 3, 0, 0, 98/11016, 25.264/250.0, 54, 300
23:56:47.478768, 0, 36, 23, 8889/11019, 142.546/250.0, 63, 1860
23:56:47.482994, 1, 34, 25, 8889/11019, 149.935/250.0, 61, 1860
23:56:47.487001, 2, 9, 0, 8889/11019, 69.148/250.0, 71, 1350
23:56:47.491650, 3, 0, 0, 98/11016, 25.427/250.0, 54, 300
23:56:48.498620, 0, 37, 25, 8889/11019, 145.48/250.0, 63, 1860
23:56:48.504709, 1, 49, 35, 8889/11019, 157.298/250.0, 61, 1860
