Number of GPUs 4
Time, device, gpu_util(%), gpu_mem(%), memory_used/total(Mib), power_current/limit(W), temperature(C), Frequency(MHz)
01:10:55.870636, 1, 0, 0, 1/11019, 19.268/250.0, 40, 300
01:10:55.873616, 2, 0, 0, 1/11019, 3.247/250.0, 40, 300
01:10:55.876384, 3, 0, 0, 99/11016, 24.66/250.0, 48, 300
01:10:56.879886, 0, 27, 6, 8889/11019, 71.97200000000001/250.0, 62, 1350
01:10:56.882898, 1, 0, 0, 1/11019, 19.095/250.0, 40, 300
01:10:56.886031, 2, 0, 0, 1/11019, 2.646/250.0, 40, 300
01:10:56.888624, 3, 0, 0, 99/11016, 24.398/250.0, 48, 300
01:10:57.892143, 0, 29, 7, 8889/11019, 71.081/250.0, 62, 1350
01:10:57.895230, 1, 0, 0, 1/11019, 18.939/250.0, 40, 300
01:10:57.898183, 2, 0, 0, 1/11019, 2.307/250.0, 40, 300
01:10:57.900744, 3, 0, 0, 99/11016, 24.133/250.0, 48, 300
01:10:58.903228, 0, 36, 9, 8889/11019, 92.552/250.0, 63, 1845
01:10:58.906110, 1, 0, 0, 1/11019, 19.028/250.0, 40, 300
01:10:58.909141, 2, 0, 0, 1/11019, 2.141/250.0, 40, 300
01:10:58.912069, 3, 0, 0, 99/11016, 24.828/250.0, 48, 300
01:10:59.915373, 0, 20, 5, 8889/11019, 120.089/250.0, 64, 1845
01:10:59.918352, 1, 0, 0, 1/11019, 19.068/250.0, 40, 300
01:10:59.921971, 2, 0, 0, 1/11019, 4.164/250.0, 40, 300
01:10:59.925008, 3, 0, 0, 99/11016, 24.137/250.0, 48, 300
01:11:00.928326, 0, 35, 7, 8889/11019, 92.619/250.0, 63, 1845
01:11:00.931112, 1, 0, 0, 1/11019, 19.058/250.0, 40, 300
01:11:00.934100, 2, 0, 0, 1/11019, 2.22/250.0, 40, 300
01:11:00.937185, 3, 0, 0, 99/11016, 24.605/250.0, 48, 300
01:11:01.940541, 0, 36, 7, 8889/11019, 92.501/250.0, 63, 1845
01:11:01.943598, 1, 0, 0, 1/11019, 19.282/250.0, 39, 300
01:11:01.946455, 2, 0, 0, 1/11019, 2.082/250.0, 40, 300
01:11:01.948922, 3, 0, 0, 99/11016, 24.612000000000002/250.0, 48, 300
01:11:02.952509, 0, 0, 0, 8889/11019, 63.365/250.0, 61, 1350
01:11:02.958264, 1, 0, 0, 1/11019, 19.374/250.0, 40, 300
01:11:02.963653, 2, 0, 0, 1/11019, 2.495/250.0, 40, 300
01:11:02.966308, 3, 0, 0, 99/11016, 24.702/250.0, 48, 300
01:11:03.969945, 0, 9, 0, 8889/11019, 63.27/250.0, 61, 1350
01:11:03.972729, 1, 0, 0, 1/11019, 19.439/250.0, 40, 300
01:11:03.975730, 2, 0, 0, 1/11019, 1.817/250.0, 40, 300
01:11:03.978395, 3, 0, 0, 99/11016, 24.519000000000002/250.0, 48, 300
01:11:04.981866, 0, 0, 0, 8889/11019, 63.168/250.0, 60, 1350
01:11:04.986193, 1, 0, 0, 1/11019, 19.156/250.0, 39, 300
01:11:04.989192, 2, 0, 0, 1/11019, 1.669/250.0, 40, 300
01:11:04.991897, 3, 0, 0, 99/11016, 24.705000000000002/250.0, 48, 300
01:11:06.035517, 0, 0, 0, 8889/11019, 239.631/250.0, 67, 1815
01:11:06.042026, 1, 0, 0, 1/11019, 18.811/250.0, 39, 300
01:11:06.044759, 2, 0, 0, 1/11019, 6.181/250.0, 40, 300
01:11:06.047543, 3, 0, 0, 99/11016, 23.93/250.0, 48, 300
01:11:07.050870, 0, 61, 39, 8889/11019, 103.227/250.0, 63, 1860
01:11:07.053694, 1, 0, 0, 1/11019, 19.612000000000002/250.0, 39, 300
01:11:07.057300, 2, 0, 0, 1/11019, 2.5460000000000003/250.0, 40, 300
01:11:07.059980, 3, 0, 0, 99/11016, 24.545/250.0, 48, 300
01:11:08.063157, 0, 54, 30, 8889/11019, 108.416/250.0, 63, 1860
01:11:08.065905, 1, 0, 0, 1/11019, 19.144000000000002/250.0, 39, 300
01:11:08.068878, 2, 0, 0, 1/11019, 3.118/250.0, 40, 300
01:11:08.073626, 3, 0, 0, 99/11016, 24.822/250.0, 48, 300
01:11:09.078973, 0, 28, 7, 8889/11019, 70.444/250.0, 61, 1365
01:11:09.081800, 1, 0, 0, 1/11019, 19.257/250.0, 39, 300
01:11:09.084755, 2, 0, 0, 1/11019, 2.566/250.0, 40, 300
01:11:09.087351, 3, 0, 0, 99/11016, 24.313/250.0, 48, 300
01:11:10.091456, 0, 26, 6, 8889/11019, 70.82000000000001/250.0, 61, 1350
01:11:10.094273, 1, 0, 0, 1/11019, 19.467/250.0, 39, 300
01:11:10.097247, 2, 0, 0, 1/11019, 2.633/250.0, 40, 300
01:11:10.099916, 3, 0, 0, 99/11016, 24.557000000000002/250.0, 48, 300
01:11:11.103132, 0, 29, 7, 8889/11019, 68.072/250.0, 60, 1350
01:11:11.106535, 1, 0, 0, 1/11019, 19.138/250.0, 39, 300
01:11:11.112424, 2, 0, 0, 1/11019, 2.827/250.0, 40, 300
01:11:11.116718, 3, 0, 0, 99/11016, 24.266000000000002/250.0, 48, 300
01:11:12.120173, 0, 27, 7, 8889/11019, 68.735/250.0, 60, 1350
01:11:12.123007, 1, 0, 0, 1/11019, 19.29/250.0, 39, 300
01:11:12.126177, 2, 0, 0, 1/11019, 2.499/250.0, 40, 300
01:11:12.128771, 3, 0, 0, 99/11016, 24.492/250.0, 48, 300
01:11:13.131119, 0, 28, 7, 8889/11019, 69.852/250.0, 60, 1350
01:11:13.134373, 1, 0, 0, 1/11019, 19.053/250.0, 39, 300
01:11:13.137476, 2, 0, 0, 1/11019, 2.449/250.0, 40, 300
01:11:13.140184, 3, 0, 0, 99/11016, 24.531/250.0, 48, 300
01:11:14.143494, 0, 29, 7, 8889/11019, 69.759/250.0, 60, 1350
01:11:14.146602, 1, 0, 0, 1/11019, 19.37/250.0, 39, 300
01:11:14.149608, 2, 0, 0, 1/11019, 2.907/250.0, 40, 300
01:11:14.152270, 3, 0, 0, 99/11016, 24.495/250.0, 48, 300
01:11:15.155144, 0, 29, 7, 8889/11019, 70.312/250.0, 59, 1350
01:11:15.158056, 1, 0, 0, 1/11019, 19.141000000000002/250.0, 39, 300
01:11:15.161029, 2, 0, 0, 1/11019, 2.939/250.0, 40, 300
01:11:15.163622, 3, 0, 0, 99/11016, 24.309/250.0, 48, 300
01:11:16.167003, 0, 29, 7, 8889/11019, 68.113/250.0, 59, 1350
01:11:16.169773, 1, 0, 0, 1/11019, 19.471/250.0, 39, 300
01:11:16.172787, 2, 0, 0, 1/11019, 2.723/250.0, 40, 300
01:11:16.179174, 3, 0, 0, 99/11016, 24.309/250.0, 48, 300
01:11:17.182581, 0, 30, 7, 8889/11019, 67.434/250.0, 59, 1350
01:11:17.187086, 1, 0, 0, 1/11019, 19.011/250.0, 39, 300
01:11:17.190088, 2, 0, 0, 1/11019, 3.165/250.0, 40, 300
01:11:17.192643, 3, 0, 0, 99/11016, 24.503/250.0, 48, 300
01:11:18.196005, 0, 29, 7, 8889/11019, 67.931/250.0, 59, 1350
01:11:18.198888, 1, 0, 0, 1/11019, 18.835/250.0, 39, 300
01:11:18.202350, 2, 0, 0, 1/11019, 2.472/250.0, 40, 300
01:11:18.205026, 3, 0, 0, 99/11016, 24.313/250.0, 48, 300
01:11:19.208500, 0, 29, 7, 8889/11019, 69.574/250.0, 58, 1350
01:11:19.211322, 1, 0, 0, 1/11019, 18.931/250.0, 39, 300
01:11:19.216340, 2, 0, 0, 1/11019, 2.678/250.0, 40, 300
01:11:19.223924, 3, 0, 0, 99/11016, 24.634/250.0, 48, 300
01:11:20.227303, 0, 39, 9, 8889/11019, 90.912/250.0, 60, 1860
01:11:20.230043, 1, 0, 0, 1/11019, 19.317/250.0, 39, 300
01:11:20.233326, 2, 0, 0, 1/11019, 2.001/250.0, 40, 300
01:11:20.235967, 3, 0, 0, 99/11016, 24.789/250.0, 48, 300
01:11:21.239299, 0, 10, 2, 8889/11019, 116.44500000000001/250.0, 60, 1860
01:11:21.242000, 1, 0, 0, 1/11019, 18.877/250.0, 39, 300
01:11:21.244933, 2, 0, 0, 1/11019, 3.982/250.0, 40, 300
01:11:21.247621, 3, 0, 0, 99/11016, 24.079/250.0, 48, 300
01:11:22.251757, 0, 63, 12, 8889/11019, 91.37/250.0, 60, 1860
01:11:22.254428, 1, 0, 0, 1/11019, 19.695/250.0, 39, 300
01:11:22.257393, 2, 0, 0, 1/11019, 2.327/250.0, 40, 300
01:11:22.264476, 3, 0, 0, 99/11016, 24.828/250.0, 48, 300
01:11:23.267863, 0, 0, 0, 8889/11019, 91.398/250.0, 60, 1860
01:11:23.270648, 1, 0, 0, 1/11019, 19.27/250.0, 39, 300
01:11:23.273656, 2, 0, 0, 1/11019, 2.021/250.0, 40, 300
01:11:23.276514, 3, 0, 0, 99/11016, 24.527/250.0, 48, 300
01:11:24.281664, 0, 5, 0, 8889/11019, 62.392/250.0, 58, 1350
01:11:24.284469, 1, 0, 0, 1/11019, 18.961000000000002/250.0, 39, 300
01:11:24.288106, 2, 0, 0, 1/11019, 2.349/250.0, 40, 300
01:11:24.291281, 3, 0, 0, 99/11016, 24.836000000000002/250.0, 48, 300
01:11:25.294660, 0, 4, 0, 8889/11019, 62.25/250.0, 58, 1350
01:11:25.297612, 1, 0, 0, 1/11019, 19.264/250.0, 39, 300
01:11:25.300407, 2, 0, 0, 1/11019, 2.25/250.0, 40, 300
01:11:25.303168, 3, 0, 0, 99/11016, 24.719/250.0, 48, 300
01:11:26.310657, 0, 9, 2, 8889/11019, 70.013/250.0, 58, 1350
01:11:26.313910, 1, 0, 0, 1/11019, 19.138/250.0, 39, 300
01:11:26.317306, 2, 0, 0, 1/11019, 2.7640000000000002/250.0, 40, 300
01:11:26.320142, 3, 0, 0, 99/11016, 24.551000000000002/250.0, 48, 300
01:11:27.323560, 0, 29, 7, 8889/11019, 69.361/250.0, 58, 1350
01:11:27.326294, 1, 0, 0, 1/11019, 19.35/250.0, 39, 300
01:11:27.329279, 2, 0, 0, 1/11019, 2.697/250.0, 40, 300
01:11:27.333248, 3, 0, 0, 99/11016, 24.412/250.0, 48, 300
01:11:28.336639, 0, 29, 7, 8889/11019, 66.992/250.0, 57, 1350
01:11:28.340211, 1, 0, 0, 1/11019, 19.297/250.0, 39, 300
01:11:28.343293, 2, 0, 0, 1/11019, 3.017/250.0, 40, 300
01:11:28.346458, 3, 0, 0, 99/11016, 24.714000000000002/250.0, 48, 300
01:11:29.352147, 0, 29, 7, 8889/11019, 69.781/250.0, 57, 1350
01:11:29.355042, 1, 0, 0, 1/11019, 19.267/250.0, 39, 300
01:11:29.358076, 2, 0, 0, 1/11019, 2.959/250.0, 40, 300
01:11:29.360707, 3, 0, 0, 99/11016, 24.66/250.0, 48, 300
01:11:30.363988, 0, 29, 7, 8889/11019, 70.037/250.0, 57, 1350
01:11:30.366618, 1, 0, 0, 1/11019, 19.511/250.0, 39, 300
01:11:30.369597, 2, 0, 0, 1/11019, 2.769/250.0, 40, 300
01:11:30.372260, 3, 0, 0, 99/11016, 24.43/250.0, 48, 300
01:11:31.375601, 0, 29, 7, 8889/11019, 69.64/250.0, 57, 1350
01:11:31.380249, 1, 0, 0, 1/11019, 19.228/250.0, 39, 300
01:11:31.383208, 2, 0, 0, 1/11019, 2.965/250.0, 40, 300
01:11:31.386134, 3, 0, 0, 99/11016, 24.624/250.0, 48, 300
01:11:32.391200, 0, 29, 7, 8889/11019, 69.092/250.0, 57, 1350
01:11:32.393907, 1, 0, 0, 1/11019, 19.597/250.0, 39, 300
01:11:32.396878, 2, 0, 0, 1/11019, 3.318/250.0, 40, 300
01:11:32.399444, 3, 0, 0, 99/11016, 24.731/250.0, 48, 300
01:11:33.403099, 0, 29, 7, 8889/11019, 69.283/250.0, 57, 1350
01:11:33.405912, 1, 0, 0, 1/11019, 19.388/250.0, 39, 300
01:11:33.409242, 2, 0, 0, 1/11019, 3.22/250.0, 40, 300
01:11:33.411834, 3, 0, 0, 99/11016, 24.664/250.0, 48, 300
01:11:34.416675, 0, 29, 7, 8889/11019, 71.58200000000001/250.0, 57, 1350
01:11:34.420700, 1, 0, 0, 1/11019, 18.888/250.0, 39, 300
01:11:34.423349, 2, 0, 0, 1/11019, 3.164/250.0, 40, 300
01:11:34.427542, 3, 0, 0, 99/11016, 24.515/250.0, 48, 300
01:11:35.430967, 0, 29, 7, 8889/11019, 69.313/250.0, 56, 1350
01:11:35.433661, 1, 0, 0, 1/11019, 18.87/250.0, 39, 300
01:11:35.436680, 2, 0, 0, 1/11019, 3.019/250.0, 40, 300
01:11:35.439315, 3, 0, 0, 99/11016, 24.89/250.0, 48, 300
01:11:36.442613, 0, 29, 7, 8889/11019, 69.78/250.0, 56, 1350
01:11:36.445274, 1, 0, 0, 1/11019, 18.958000000000002/250.0, 39, 300
01:11:36.448271, 2, 0, 0, 1/11019, 3.72/250.0, 40, 300
01:11:36.451015, 3, 0, 0, 99/11016, 24.682000000000002/250.0, 48, 300
01:11:37.454591, 0, 29, 7, 8889/11019, 67.011/250.0, 56, 1350
01:11:37.457574, 1, 0, 0, 1/11019, 19.11/250.0, 39, 300
01:11:37.462795, 2, 0, 0, 1/11019, 2.787/250.0, 40, 300
01:11:37.465254, 3, 0, 0, 99/11016, 24.67/250.0, 48, 300
01:11:38.468966, 0, 29, 7, 8889/11019, 70.587/250.0, 56, 1350
01:11:38.472391, 1, 0, 0, 1/11019, 19.027/250.0, 39, 300
01:11:38.475334, 2, 0, 0, 1/11019, 3.369/250.0, 40, 300
01:11:38.477981, 3, 0, 0, 99/11016, 24.543/250.0, 48, 300
01:11:39.481100, 0, 45, 11, 8889/11019, 90.455/250.0, 57, 1875
01:11:39.483759, 1, 0, 0, 1/11019, 19.083000000000002/250.0, 39, 300
01:11:39.486696, 2, 0, 0, 1/11019, 2.218/250.0, 40, 300
01:11:39.490042, 3, 0, 0, 99/11016, 24.636/250.0, 48, 300
01:11:40.493354, 0, 2, 0, 8889/11019, 117.664/250.0, 58, 1875
01:11:40.496360, 1, 0, 0, 1/11019, 19.1/250.0, 39, 300
01:11:40.499295, 2, 0, 0, 1/11019, 3.5420000000000003/250.0, 40, 300
01:11:40.501949, 3, 0, 0, 99/11016, 24.309/250.0, 48, 300
01:11:41.505467, 0, 62, 13, 8889/11019, 91.22800000000001/250.0, 58, 1875
