Number of GPUs 4
Time, device, gpu_util(%), gpu_mem(%), memory_used/total(Mib), power_current/limit(W), temperature(C), Frequency(MHz)
05:38:08.541204, 2, 0, 0, 8889/11019, 60.730000000000004/250.0, 51, 1350
05:38:08.543835, 3, 0, 0, 99/11016, 25.043/250.0, 50, 300
05:38:09.546992, 0, 5, 0, 8889/11019, 63.086/250.0, 58, 1350
05:38:09.549128, 1, 1, 0, 8889/11019, 50.483000000000004/250.0, 46, 1350
05:38:09.551096, 2, 9, 0, 8889/11019, 60.671/250.0, 51, 1350
05:38:09.554820, 3, 0, 0, 99/11016, 25.211000000000002/250.0, 50, 300
05:38:10.558486, 0, 0, 0, 8889/11019, 62.808/250.0, 58, 1350
05:38:10.561270, 1, 6, 0, 8889/11019, 50.451/250.0, 46, 1350
05:38:10.563414, 2, 0, 0, 8889/11019, 60.924/250.0, 51, 1350
05:38:10.566056, 3, 0, 0, 99/11016, 25.314/250.0, 50, 300
05:38:11.570812, 0, 13, 5, 8889/11019, 241.918/250.0, 62, 1860
05:38:11.573929, 1, 0, 0, 8889/11019, 50.578/250.0, 46, 1350
05:38:11.575953, 2, 0, 0, 8889/11019, 58.505/250.0, 51, 1350
05:38:11.578492, 3, 0, 0, 99/11016, 24.696/250.0, 50, 300
05:38:12.582433, 0, 44, 17, 8889/11019, 100.321/250.0, 60, 1860
05:38:12.586015, 1, 0, 0, 8889/11019, 105.718/250.0, 48, 1890
05:38:12.588336, 2, 45, 20, 8889/11019, 101.632/250.0, 54, 1860
05:38:12.592159, 3, 0, 0, 99/11016, 24.561/250.0, 50, 300
05:38:13.595352, 0, 19, 4, 8889/11019, 67.72/250.0, 59, 1350
05:38:13.597751, 1, 48, 19, 8889/11019, 90.03/250.0, 48, 1875
05:38:13.599801, 2, 24, 9, 8889/11019, 100.417/250.0, 54, 1860
05:38:13.602514, 3, 0, 0, 99/11016, 24.847/250.0, 50, 300
05:38:14.606173, 0, 20, 4, 8889/11019, 67.225/250.0, 58, 1350
05:38:14.608554, 1, 18, 6, 8889/11019, 90.535/250.0, 48, 1875
05:38:14.610924, 2, 24, 9, 8889/11019, 68.20100000000001/250.0, 53, 1350
05:38:14.613582, 3, 0, 0, 99/11016, 24.906/250.0, 50, 300
05:38:15.616957, 0, 21, 4, 8889/11019, 68.09100000000001/250.0, 58, 1350
05:38:15.619276, 1, 19, 7, 8889/11019, 58.550000000000004/250.0, 47, 1350
05:38:15.622200, 2, 26, 9, 8889/11019, 69.14/250.0, 52, 1350
05:38:15.624978, 3, 0, 0, 99/11016, 24.773/250.0, 50, 300
05:38:16.630414, 0, 21, 5, 8889/11019, 65.628/250.0, 58, 1350
05:38:16.632770, 1, 20, 7, 8889/11019, 58.117000000000004/250.0, 47, 1350
05:38:16.635361, 2, 25, 9, 8889/11019, 67.627/250.0, 52, 1350
05:38:16.640795, 3, 0, 0, 99/11016, 24.984/250.0, 50, 300
05:38:17.645607, 0, 19, 4, 8889/11019, 70.696/250.0, 58, 1575
05:38:17.648954, 1, 20, 7, 8889/11019, 57.471000000000004/250.0, 47, 1350
05:38:17.651590, 2, 26, 10, 8889/11019, 72.002/250.0, 53, 1350
05:38:17.654356, 3, 0, 0, 99/11016, 24.968/250.0, 50, 300
05:38:18.657742, 0, 15, 3, 8889/11019, 71.431/250.0, 58, 1575
05:38:18.660008, 1, 20, 7, 8889/11019, 51.098/250.0, 47, 1350
05:38:18.662165, 2, 18, 7, 8889/11019, 71.762/250.0, 53, 1350
05:38:18.666980, 3, 0, 0, 99/11016, 25.158/250.0, 50, 300
05:38:19.670284, 0, 0, 0, 8889/11019, 62.53/250.0, 57, 1350
05:38:19.672653, 1, 16, 6, 8889/11019, 52.098/250.0, 47, 1350
05:38:19.674673, 2, 17, 6, 8889/11019, 60.715/250.0, 52, 1350
05:38:19.677197, 3, 0, 0, 99/11016, 25.108/250.0, 50, 300
05:38:20.680561, 0, 7, 0, 8889/11019, 62.615/250.0, 57, 1350
05:38:20.682820, 1, 10, 4, 8889/11019, 50.463/250.0, 47, 1350
05:38:20.685499, 2, 0, 0, 8889/11019, 60.806000000000004/250.0, 52, 1350
05:38:20.688609, 3, 0, 0, 99/11016, 25.253/250.0, 50, 300
05:38:21.691926, 0, 2, 0, 8889/11019, 66.218/250.0, 57, 1350
05:38:21.694584, 1, 0, 0, 8889/11019, 51.104/250.0, 47, 1350
05:38:21.699493, 2, 8, 0, 8889/11019, 60.768/250.0, 52, 1350
05:38:21.705248, 3, 0, 0, 99/11016, 25.146/250.0, 50, 300
05:38:22.710421, 0, 17, 4, 8889/11019, 65.547/250.0, 57, 1350
05:38:22.712651, 1, 7, 0, 8889/11019, 51.264/250.0, 47, 1350
05:38:22.714789, 2, 2, 0, 8889/11019, 60.684000000000005/250.0, 53, 1350
05:38:22.717646, 3, 0, 0, 99/11016, 25.269000000000002/250.0, 50, 300
05:38:23.721078, 0, 17, 4, 8889/11019, 65.71900000000001/250.0, 57, 1350
05:38:23.723292, 1, 0, 0, 8889/11019, 58.303000000000004/250.0, 47, 1350
05:38:23.725510, 2, 18, 7, 8889/11019, 68.559/250.0, 53, 1350
05:38:23.728640, 3, 0, 0, 99/11016, 25.039/250.0, 50, 300
05:38:24.732493, 0, 16, 3, 8889/11019, 65.983/250.0, 57, 1350
05:38:24.734621, 1, 21, 7, 8889/11019, 58.45/250.0, 47, 1350
05:38:24.737927, 2, 26, 10, 8889/11019, 69.053/250.0, 53, 1350
05:38:24.742504, 3, 0, 0, 99/11016, 24.845/250.0, 50, 300
05:38:25.746005, 0, 17, 4, 8889/11019, 66.19500000000001/250.0, 56, 1350
05:38:25.748664, 1, 22, 8, 8889/11019, 59.03/250.0, 47, 1350
05:38:25.750972, 2, 27, 10, 8889/11019, 69.154/250.0, 53, 1350
05:38:25.753761, 3, 0, 0, 99/11016, 24.676000000000002/250.0, 50, 300
05:38:26.757632, 0, 16, 3, 8889/11019, 66.045/250.0, 56, 1350
05:38:26.760139, 1, 22, 8, 8889/11019, 58.773/250.0, 47, 1350
05:38:26.764064, 2, 28, 10, 8889/11019, 69.515/250.0, 53, 1350
05:38:26.767006, 3, 0, 0, 99/11016, 24.91/250.0, 50, 300
05:38:27.770493, 0, 16, 3, 8889/11019, 62.344/250.0, 56, 1350
05:38:27.772850, 1, 22, 8, 8889/11019, 58.288000000000004/250.0, 47, 1350
05:38:27.775087, 2, 28, 10, 8889/11019, 68.405/250.0, 53, 1350
05:38:27.782338, 3, 0, 0, 99/11016, 24.842/250.0, 50, 300
05:38:28.785853, 0, 16, 3, 8889/11019, 65.767/250.0, 56, 1470
05:38:28.788039, 1, 23, 8, 8889/11019, 54.132/250.0, 47, 1350
05:38:28.790130, 2, 17, 6, 8889/11019, 71.005/250.0, 53, 1350
05:38:28.792648, 3, 0, 0, 99/11016, 24.478/250.0, 50, 300
05:38:29.795964, 0, 12, 2, 8889/11019, 64.854/250.0, 56, 1470
05:38:29.798080, 1, 18, 7, 8889/11019, 50.784/250.0, 47, 1350
05:38:29.800219, 2, 17, 6, 8889/11019, 61.537/250.0, 53, 1350
05:38:29.802868, 3, 0, 0, 99/11016, 25.201/250.0, 50, 300
05:38:30.806025, 0, 0, 0, 8889/11019, 62.121/250.0, 56, 1350
05:38:30.808474, 1, 1, 0, 8889/11019, 50.724000000000004/250.0, 47, 1350
05:38:30.810424, 2, 0, 0, 8889/11019, 61.597/250.0, 53, 1350
05:38:30.812886, 3, 0, 0, 99/11016, 25.094/250.0, 50, 300
05:38:31.816723, 0, 2, 0, 8889/11019, 61.968/250.0, 55, 1350
05:38:31.819461, 1, 0, 0, 8889/11019, 51.177/250.0, 47, 1350
05:38:31.821653, 2, 2, 0, 8889/11019, 61.27/250.0, 53, 1350
05:38:31.824254, 3, 0, 0, 99/11016, 25.118000000000002/250.0, 50, 300
05:38:32.827570, 0, 7, 0, 8889/11019, 61.975/250.0, 55, 1350
05:38:32.829524, 1, 7, 0, 8889/11019, 50.859/250.0, 47, 1350
05:38:32.831455, 2, 7, 0, 8889/11019, 61.633/250.0, 53, 1350
05:38:32.834138, 3, 0, 0, 99/11016, 25.209/250.0, 50, 300
05:38:33.837487, 0, 0, 0, 8889/11019, 90.453/250.0, 56, 1350
05:38:33.839672, 1, 0, 0, 8889/11019, 50.773/250.0, 47, 1350
05:38:33.841832, 2, 0, 0, 8889/11019, 61.536/250.0, 53, 1350
05:38:33.844570, 3, 0, 0, 99/11016, 25.126/250.0, 50, 300
05:38:34.847068, 0, 30, 12, 8889/11019, 96.656/250.0, 57, 1875
05:38:34.849413, 1, 0, 0, 8889/11019, 54.664/250.0, 48, 1350
05:38:34.852018, 2, 11, 4, 8889/11019, 231.63400000000001/250.0, 58, 1860
05:38:34.854730, 3, 0, 0, 99/11016, 24.478/250.0, 50, 300
05:38:35.858635, 0, 28, 10, 8889/11019, 97.256/250.0, 57, 1875
05:38:35.860844, 1, 36, 14, 8889/11019, 91.636/250.0, 49, 1875
05:38:35.863076, 2, 47, 21, 8889/11019, 106.072/250.0, 55, 1860
05:38:35.866185, 3, 0, 0, 99/11016, 24.958000000000002/250.0, 50, 300
05:38:36.869655, 0, 16, 4, 8889/11019, 65.667/250.0, 56, 1350
05:38:36.871963, 1, 25, 9, 8889/11019, 93.254/250.0, 50, 1875
05:38:36.874267, 2, 27, 10, 8889/11019, 75.511/250.0, 55, 1425
05:38:36.877268, 3, 0, 0, 99/11016, 24.686/250.0, 50, 300
05:38:37.881029, 0, 17, 4, 8889/11019, 65.32300000000001/250.0, 55, 1350
05:38:37.883670, 1, 21, 7, 8889/11019, 58.76/250.0, 48, 1350
05:38:37.885922, 2, 25, 9, 8889/11019, 68.947/250.0, 54, 1350
05:38:37.889024, 3, 0, 0, 99/11016, 24.906/250.0, 50, 300
05:38:38.892415, 0, 17, 3, 8889/11019, 65.114/250.0, 55, 1350
05:38:38.894686, 1, 21, 7, 8889/11019, 59.234/250.0, 48, 1350
05:38:38.897067, 2, 26, 10, 8889/11019, 69.791/250.0, 54, 1350
05:38:38.902040, 3, 0, 0, 99/11016, 24.686/250.0, 50, 300
05:38:39.905565, 0, 16, 3, 8889/11019, 65.508/250.0, 55, 1350
05:38:39.908927, 1, 21, 7, 8889/11019, 58.733000000000004/250.0, 48, 1350
05:38:39.914208, 2, 27, 10, 8889/11019, 72.545/250.0, 54, 1350
05:38:39.916996, 3, 0, 0, 99/11016, 24.716/250.0, 50, 300
05:38:40.920476, 0, 16, 3, 8889/11019, 61.933/250.0, 55, 1350
05:38:40.922797, 1, 23, 8, 8889/11019, 51.786/250.0, 48, 1350
05:38:40.925127, 2, 19, 7, 8889/11019, 72.81400000000001/250.0, 54, 1350
05:38:40.927727, 3, 0, 0, 99/11016, 24.632/250.0, 50, 300
05:38:41.931036, 0, 14, 3, 8889/11019, 66.563/250.0, 55, 1530
05:38:41.933067, 1, 17, 6, 8889/11019, 51.596000000000004/250.0, 48, 1350
05:38:41.935490, 2, 21, 8, 8889/11019, 62.306000000000004/250.0, 54, 1350
05:38:41.939206, 3, 0, 0, 99/11016, 25.285/250.0, 50, 300
05:38:42.942362, 0, 19, 3, 8889/11019, 66.753/250.0, 55, 1530
05:38:42.944754, 1, 8, 3, 8889/11019, 51.453/250.0, 48, 1350
05:38:42.946730, 2, 0, 0, 8889/11019, 62.325/250.0, 54, 1350
05:38:42.949189, 3, 0, 0, 99/11016, 24.995/250.0, 50, 300
