Number of GPUs 4
Time, device, gpu_util(%), gpu_mem(%), memory_used/total(Mib), power_current/limit(W), temperature(C), Frequency(MHz)
13:56:36.469639, 2, 71, 20, 8377/11019, 129.952/250.0, 64, 1845
13:56:36.473092, 3, 0, 0, 99/11016, 23.947/250.0, 49, 300
13:56:37.477320, 0, 69, 16, 8377/11019, 110.938/250.0, 65, 1860
13:56:37.480264, 1, 62, 12, 8377/11019, 105.94800000000001/250.0, 56, 1875
13:56:37.483423, 2, 71, 20, 8377/11019, 102.686/250.0, 64, 1845
13:56:37.486314, 3, 0, 0, 99/11016, 24.011/250.0, 49, 300
13:56:38.489935, 0, 69, 16, 8377/11019, 115.144/250.0, 65, 1860
13:56:38.492554, 1, 62, 12, 8377/11019, 105.928/250.0, 56, 1875
13:56:38.496736, 2, 33, 9, 8377/11019, 131.058/250.0, 63, 1845
13:56:38.499521, 3, 0, 0, 99/11016, 24.41/250.0, 49, 300
13:56:39.502962, 0, 67, 16, 8377/11019, 119.232/250.0, 65, 1860
13:56:39.505234, 1, 61, 12, 8377/11019, 109.57600000000001/250.0, 56, 1875
13:56:39.507385, 2, 69, 15, 8377/11019, 93.427/250.0, 63, 1845
13:56:39.510350, 3, 0, 0, 99/11016, 24.593/250.0, 49, 300
13:56:40.515312, 0, 71, 16, 8377/11019, 125.931/250.0, 65, 1860
13:56:40.518225, 1, 65, 12, 8377/11019, 106.538/250.0, 57, 1875
13:56:40.521606, 2, 21, 6, 8377/11019, 145.13400000000001/250.0, 65, 1845
13:56:40.524747, 3, 0, 0, 99/11016, 24.114/250.0, 49, 300
13:56:41.528778, 0, 50, 12, 8377/11019, 107.165/250.0, 64, 1860
13:56:41.531545, 1, 59, 12, 8377/11019, 106.07000000000001/250.0, 56, 1875
13:56:41.534596, 2, 75, 40, 8377/11019, 135.907/250.0, 65, 1845
13:56:41.537723, 3, 0, 0, 99/11016, 24.240000000000002/250.0, 49, 300
13:56:42.541603, 0, 56, 7, 8377/11019, 107.306/250.0, 64, 1860
13:56:42.544747, 1, 62, 11, 8377/11019, 106.193/250.0, 56, 1875
13:56:42.547339, 2, 71, 20, 8377/11019, 136.847/250.0, 64, 1845
13:56:42.550241, 3, 0, 0, 99/11016, 24.087/250.0, 49, 300
13:56:43.553819, 0, 62, 7, 8377/11019, 94.879/250.0, 64, 1860
13:56:43.556352, 1, 62, 12, 8377/11019, 123.62/250.0, 57, 1875
13:56:43.558795, 2, 72, 20, 8377/11019, 149.311/250.0, 65, 1845
13:56:43.561660, 3, 0, 0, 99/11016, 24.327/250.0, 49, 300
13:56:44.566328, 0, 30, 3, 8377/11019, 93.866/250.0, 64, 1860
13:56:44.570682, 1, 57, 12, 8377/11019, 106.47200000000001/250.0, 57, 1875
13:56:44.573254, 2, 71, 20, 8377/11019, 149.231/250.0, 65, 1845
13:56:44.577958, 3, 0, 0, 99/11016, 24.19/250.0, 49, 300
13:56:45.581450, 0, 3, 0, 8377/11019, 125.629/250.0, 64, 1860
13:56:45.583656, 1, 56, 12, 8377/11019, 106.543/250.0, 57, 1875
13:56:45.585973, 2, 73, 21, 8377/11019, 144.216/250.0, 65, 1845
13:56:45.588614, 3, 0, 0, 99/11016, 23.987000000000002/250.0, 49, 300
13:56:46.592229, 0, 65, 15, 8377/11019, 125.215/250.0, 64, 1860
13:56:46.594812, 1, 60, 11, 8377/11019, 106.474/250.0, 57, 1875
13:56:46.597588, 2, 70, 20, 8377/11019, 132.296/250.0, 65, 1845
13:56:46.600656, 3, 0, 0, 99/11016, 24.081/250.0, 49, 300
13:56:47.603701, 0, 66, 15, 8377/11019, 114.506/250.0, 64, 1860
13:56:47.606894, 1, 59, 11, 8377/11019, 106.64/250.0, 57, 1875
13:56:47.609901, 2, 70, 19, 8377/11019, 149.649/250.0, 66, 1845
13:56:47.613121, 3, 0, 0, 99/11016, 24.089000000000002/250.0, 49, 300
13:56:48.618181, 0, 68, 15, 8377/11019, 125.504/250.0, 64, 1860
13:56:48.622697, 1, 62, 12, 8377/11019, 95.46900000000001/250.0, 57, 1875
13:56:48.624981, 2, 71, 20, 8377/11019, 96.193/250.0, 65, 1845
13:56:48.627780, 3, 0, 0, 99/11016, 24.122/250.0, 49, 300
13:56:49.631475, 0, 69, 16, 8377/11019, 109.98700000000001/250.0, 64, 1860
13:56:49.634045, 1, 62, 12, 8377/11019, 107.005/250.0, 58, 1875
13:56:49.636648, 2, 41, 12, 8377/11019, 133.895/250.0, 66, 1845
13:56:49.639655, 3, 0, 0, 99/11016, 24.204/250.0, 49, 300
13:56:50.643395, 0, 69, 16, 8377/11019, 110.179/250.0, 64, 1860
13:56:50.646021, 1, 63, 12, 8377/11019, 107.174/250.0, 57, 1875
13:56:50.648592, 2, 67, 15, 8377/11019, 97.148/250.0, 65, 1845
13:56:50.652429, 3, 0, 0, 99/11016, 24.426000000000002/250.0, 49, 300
13:56:51.655987, 0, 71, 17, 8377/11019, 117.375/250.0, 65, 1860
13:56:51.658397, 1, 63, 12, 8377/11019, 106.916/250.0, 57, 1875
13:56:51.663560, 2, 44, 9, 8377/11019, 96.163/250.0, 65, 1845
13:56:51.666135, 3, 0, 0, 99/11016, 24.436/250.0, 49, 300
13:56:52.670167, 0, 71, 16, 8377/11019, 112.075/250.0, 64, 1860
13:56:52.673567, 1, 62, 11, 8377/11019, 107.84/250.0, 57, 1875
13:56:52.676161, 2, 0, 0, 8377/11019, 137.07500000000002/250.0, 66, 1845
13:56:52.678919, 3, 0, 0, 99/11016, 24.025000000000002/250.0, 49, 300
13:56:53.682722, 0, 68, 16, 8377/11019, 124.973/250.0, 64, 1860
13:56:53.685200, 1, 59, 11, 8377/11019, 107.311/250.0, 57, 1875
13:56:53.688668, 2, 47, 13, 8377/11019, 132.755/250.0, 66, 1845
