Number of GPUs 4
Time, device, gpu_util(%), gpu_mem(%), memory_used/total(Mib), power_current/limit(W), temperature(C), Frequency(MHz)
05:27:18.317744, 1, 74, 36, 8377/11019, 207.59300000000002/250.0, 74, 1830
05:27:18.321145, 2, 65, 12, 8377/11019, 116.98700000000001/250.0, 73, 1815
05:27:18.324469, 3, 71, 40, 8475/11016, 185.69/250.0, 85, 1800
05:27:19.327923, 0, 65, 26, 8377/11019, 160.743/250.0, 71, 1845
05:27:19.331096, 1, 43, 23, 8377/11019, 98.241/250.0, 71, 1830
05:27:19.333699, 2, 65, 11, 8377/11019, 125.513/250.0, 74, 1815
05:27:19.336325, 3, 77, 29, 8475/11016, 125.785/250.0, 84, 1545
05:27:20.340222, 0, 63, 26, 8377/11019, 160.464/250.0, 71, 1845
05:27:20.342672, 1, 44, 21, 8377/11019, 97.037/250.0, 71, 1830
05:27:20.346826, 2, 65, 11, 8377/11019, 125.7/250.0, 73, 1815
05:27:20.350746, 3, 77, 29, 8475/11016, 171.737/250.0, 84, 1785
05:27:21.354811, 0, 63, 25, 8377/11019, 167.93200000000002/250.0, 71, 1845
05:27:21.357076, 1, 1, 1, 8377/11019, 200.379/250.0, 73, 1830
05:27:21.359430, 2, 65, 10, 8377/11019, 125.87/250.0, 73, 1815
05:27:21.361907, 3, 80, 30, 8475/11016, 135.918/250.0, 84, 1635
05:27:22.365640, 0, 67, 26, 8377/11019, 174.63/250.0, 72, 1845
05:27:22.368042, 1, 67, 33, 8377/11019, 197.604/250.0, 73, 1830
05:27:22.371171, 2, 63, 11, 8377/11019, 108.864/250.0, 73, 1815
05:27:22.374560, 3, 76, 29, 8475/11016, 151.954/250.0, 84, 1740
05:27:23.378321, 0, 41, 16, 8377/11019, 164.125/250.0, 71, 1845
05:27:23.383861, 1, 69, 34, 8377/11019, 193.844/250.0, 73, 1830
05:27:23.388997, 2, 65, 11, 8377/11019, 126.059/250.0, 73, 1815
05:27:23.391659, 3, 77, 28, 8475/11016, 180.02700000000002/250.0, 85, 1815
05:27:24.395989, 0, 71, 26, 8377/11019, 100.764/250.0, 69, 1845
05:27:24.398732, 1, 69, 34, 8377/11019, 197.554/250.0, 74, 1830
05:27:24.401439, 2, 67, 11, 8377/11019, 125.931/250.0, 74, 1815
05:27:24.404535, 3, 71, 26, 8475/11016, 128.079/250.0, 84, 1815
05:27:25.407310, 0, 27, 15, 8377/11019, 244.61700000000002/250.0, 73, 1770
05:27:25.409877, 1, 64, 33, 8377/11019, 209.055/250.0, 74, 1830
05:27:25.413798, 2, 72, 12, 8377/11019, 122.004/250.0, 74, 1815
05:27:25.417865, 3, 58, 21, 8475/11016, 164.889/250.0, 85, 1815
05:27:26.421378, 0, 74, 35, 8377/11019, 174.829/250.0, 71, 1845
05:27:26.423600, 1, 66, 32, 8377/11019, 98.917/250.0, 72, 1830
05:27:26.426099, 2, 67, 12, 8377/11019, 125.745/250.0, 74, 1815
05:27:26.428196, 3, 37, 12, 8475/11016, 112.339/250.0, 83, 1815
05:27:27.431943, 0, 72, 29, 8377/11019, 174.97/250.0, 72, 1845
05:27:27.435833, 1, 54, 28, 8377/11019, 221.567/250.0, 74, 1830
05:27:27.438999, 2, 64, 11, 8377/11019, 126.281/250.0, 73, 1815
05:27:27.441311, 3, 1, 1, 8475/11016, 169.984/250.0, 83, 1665
05:27:28.444897, 0, 71, 29, 8377/11019, 178.41/250.0, 72, 1845
05:27:28.447932, 1, 23, 10, 8377/11019, 97.399/250.0, 71, 1830
05:27:28.450486, 2, 62, 11, 8377/11019, 108.544/250.0, 73, 1815
05:27:28.454548, 3, 64, 24, 8475/11016, 181.497/250.0, 85, 1815
05:27:29.457912, 0, 71, 29, 8377/11019, 179.317/250.0, 72, 1845
05:27:29.463957, 1, 23, 15, 8377/11019, 243.07500000000002/250.0, 74, 1755
05:27:29.469681, 2, 41, 5, 8377/11019, 115.415/250.0, 73, 1815
05:27:29.473098, 3, 68, 27, 8475/11016, 165.018/250.0, 84, 1740
05:27:30.477869, 0, 66, 27, 8377/11019, 157.204/250.0, 72, 1845
05:27:30.480781, 1, 74, 40, 8377/11019, 196.701/250.0, 73, 1830
05:27:30.483971, 2, 58, 5, 8377/11019, 114.938/250.0, 73, 1815
05:27:30.486653, 3, 69, 26, 8475/11016, 130.407/250.0, 84, 1815
05:27:31.492293, 0, 68, 27, 8377/11019, 100.973/250.0, 70, 1845
05:27:31.494985, 1, 68, 34, 8377/11019, 214.294/250.0, 73, 1830
05:27:31.497609, 2, 58, 6, 8377/11019, 113.139/250.0, 73, 1815
05:27:31.500043, 3, 76, 28, 8475/11016, 188.73/250.0, 84, 1785
05:27:32.503207, 0, 54, 21, 8377/11019, 181.22400000000002/250.0, 71, 1845
05:27:32.505741, 1, 72, 35, 8377/11019, 208.886/250.0, 73, 1830
05:27:32.508152, 2, 60, 6, 8377/11019, 114.98700000000001/250.0, 73, 1815
05:27:32.511330, 3, 77, 29, 8475/11016, 156.604/250.0, 84, 1560
05:27:33.515289, 0, 27, 9, 8377/11019, 100.46300000000001/250.0, 69, 1845
05:27:33.517610, 1, 67, 34, 8377/11019, 198.631/250.0, 74, 1830
05:27:33.519952, 2, 54, 5, 8377/11019, 102.32300000000001/250.0, 73, 1815
05:27:33.522274, 3, 78, 29, 8475/11016, 150.205/250.0, 83, 1545
05:27:34.525790, 0, 4, 0, 8377/11019, 73.68/250.0, 68, 1350
05:27:34.530273, 1, 70, 37, 8377/11019, 211.747/250.0, 74, 1830
05:27:34.532869, 2, 26, 16, 8377/11019, 223.976/250.0, 74, 1815
05:27:34.535353, 3, 46, 20, 8475/11016, 128.767/250.0, 83, 1815
05:27:35.539852, 0, 18, 7, 8377/11019, 165.583/250.0, 71, 1845
05:27:35.542038, 1, 66, 34, 8377/11019, 98.89/250.0, 72, 1830
05:27:35.544395, 2, 69, 25, 8377/11019, 128.818/250.0, 73, 1815
05:27:35.546626, 3, 70, 26, 8475/11016, 115.051/250.0, 83, 1815
05:27:36.551250, 0, 54, 25, 8377/11019, 163.518/250.0, 71, 1845
05:27:36.553738, 1, 33, 19, 8377/11019, 222.728/250.0, 74, 1830
05:27:36.558272, 2, 66, 12, 8377/11019, 119.11200000000001/250.0, 74, 1815
05:27:36.560584, 3, 18, 5, 8475/11016, 190.769/250.0, 84, 1545
05:27:37.564221, 0, 49, 23, 8377/11019, 164.385/250.0, 71, 1845
05:27:37.567077, 1, 43, 21, 8377/11019, 97.391/250.0, 71, 1830
05:27:37.569695, 2, 64, 12, 8377/11019, 126.486/250.0, 74, 1815
05:27:37.571824, 3, 65, 37, 8475/11016, 172.797/250.0, 84, 1785
05:27:38.575303, 0, 49, 23, 8377/11019, 179.228/250.0, 71, 1845
05:27:38.577731, 1, 1, 1, 8377/11019, 96.763/250.0, 70, 1830
05:27:38.580291, 2, 64, 11, 8377/11019, 126.054/250.0, 74, 1815
05:27:38.592392, 3, 79, 30, 8475/11016, 126.09700000000001/250.0, 83, 1650
05:27:39.596028, 0, 49, 23, 8377/11019, 157.616/250.0, 71, 1845
05:27:39.598802, 1, 61, 31, 8377/11019, 197.046/250.0, 73, 1830
05:27:39.601287, 2, 62, 10, 8377/11019, 126.678/250.0, 73, 1815
05:27:39.604160, 3, 74, 28, 8475/11016, 129.245/250.0, 83, 1545
05:27:40.607677, 0, 51, 23, 8377/11019, 163.449/250.0, 71, 1845
05:27:40.610669, 1, 78, 39, 8377/11019, 204.417/250.0, 74, 1830
05:27:40.613087, 2, 62, 10, 8377/11019, 126.884/250.0, 73, 1815
05:27:40.615612, 3, 81, 30, 8475/11016, 188.606/250.0, 85, 1800
05:27:41.619219, 0, 49, 22, 8377/11019, 160.997/250.0, 71, 1845
05:27:41.622276, 1, 75, 37, 8377/11019, 217.246/250.0, 74, 1830
05:27:41.624759, 2, 61, 10, 8377/11019, 126.793/250.0, 74, 1815
05:27:41.627793, 3, 77, 29, 8475/11016, 126.63000000000001/250.0, 84, 1575
05:27:42.632144, 0, 49, 22, 8377/11019, 179.359/250.0, 71, 1845
05:27:42.634542, 1, 77, 39, 8377/11019, 227.11100000000002/250.0, 74, 1830
05:27:42.637274, 2, 61, 10, 8377/11019, 103.999/250.0, 73, 1815
05:27:42.648699, 3, 77, 29, 8475/11016, 139.612/250.0, 84, 1665
05:27:43.652253, 0, 63, 29, 8377/11019, 108.73100000000001/250.0, 71, 1845
05:27:43.658346, 1, 74, 38, 8377/11019, 218.124/250.0, 74, 1830
05:27:43.661252, 2, 64, 11, 8377/11019, 126.56700000000001/250.0, 74, 1815
05:27:43.663824, 3, 70, 27, 8475/11016, 122.931/250.0, 83, 1545
05:27:44.667507, 0, 52, 27, 8377/11019, 194.445/250.0, 71, 1845
05:27:44.669983, 1, 40, 21, 8377/11019, 218.23000000000002/250.0, 74, 1830
05:27:44.672568, 2, 67, 12, 8377/11019, 127.22800000000001/250.0, 74, 1815
05:27:44.682568, 3, 57, 21, 8475/11016, 152.416/250.0, 84, 1755
05:27:45.693308, 0, 25, 10, 8377/11019, 100.947/250.0, 72, 1785
05:27:45.695643, 1, 63, 34, 8377/11019, 97.661/250.0, 71, 1830
05:27:45.698058, 2, 69, 12, 8377/11019, 134.274/250.0, 74, 1815
05:27:45.700826, 3, 38, 12, 8475/11016, 113.061/250.0, 83, 1815
05:27:46.704213, 0, 52, 33, 8377/11019, 192.445/250.0, 72, 1845
05:27:46.706745, 1, 45, 29, 8377/11019, 219.977/250.0, 74, 1830
05:27:46.709215, 2, 69, 14, 8377/11019, 133.011/250.0, 74, 1815
05:27:46.711762, 3, 3, 0, 8475/11016, 73.685/250.0, 82, 1350
05:27:47.715487, 0, 67, 31, 8377/11019, 198.749/250.0, 72, 1845
05:27:47.720890, 1, 79, 39, 8377/11019, 207.169/250.0, 74, 1830
05:27:47.723945, 2, 62, 11, 8377/11019, 126.63000000000001/250.0, 73, 1815
05:27:47.728643, 3, 13, 5, 8475/11016, 153.58100000000002/250.0, 83, 1650
05:27:48.733165, 0, 67, 31, 8377/11019, 219.877/250.0, 73, 1845
05:27:48.735854, 1, 78, 39, 8377/11019, 223.06900000000002/250.0, 75, 1830
05:27:48.738577, 2, 61, 11, 8377/11019, 122.836/250.0, 74, 1815
05:27:48.741791, 3, 45, 22, 8475/11016, 148.099/250.0, 84, 1815
05:27:49.745710, 0, 76, 36, 8377/11019, 208.089/250.0, 73, 1845
05:27:49.748134, 1, 78, 39, 8377/11019, 220.02700000000002/250.0, 75, 1830
05:27:49.751369, 2, 60, 11, 8377/11019, 124.027/250.0, 74, 1815
05:27:49.754148, 3, 39, 20, 8475/11016, 125.941/250.0, 84, 1815
05:27:50.757628, 0, 75, 34, 8377/11019, 219.211/250.0, 73, 1845
05:27:50.760573, 1, 82, 40, 8377/11019, 216.899/250.0, 75, 1830
05:27:50.762925, 2, 60, 11, 8377/11019, 126.522/250.0, 74, 1815
05:27:50.765342, 3, 40, 20, 8475/11016, 133.162/250.0, 83, 1740
05:27:51.768754, 0, 74, 35, 8377/11019, 232.87300000000002/250.0, 74, 1845
05:27:51.770922, 1, 81, 41, 8377/11019, 100.154/250.0, 72, 1830
05:27:51.773547, 2, 60, 11, 8377/11019, 126.555/250.0, 74, 1815
05:27:51.776006, 3, 42, 21, 8475/11016, 128.55700000000002/250.0, 83, 1560
05:27:52.780546, 0, 42, 21, 8377/11019, 215.966/250.0, 74, 1845
05:27:52.783200, 1, 50, 27, 8377/11019, 207.335/250.0, 75, 1830
05:27:52.788601, 2, 63, 11, 8377/11019, 139.06900000000002/250.0, 74, 1815
05:27:52.790941, 3, 42, 21, 8475/11016, 148.556/250.0, 83, 1545
05:27:53.794461, 0, 70, 34, 8377/11019, 103.264/250.0, 71, 1845
05:27:53.796737, 1, 29, 13, 8377/11019, 97.617/250.0, 72, 1830
05:27:53.799309, 2, 64, 12, 8377/11019, 125.648/250.0, 74, 1815
05:27:53.804603, 3, 42, 21, 8475/11016, 128.233/250.0, 84, 1740
05:27:54.808294, 0, 4, 1, 8377/11019, 213.05/250.0, 73, 1845
05:27:54.810770, 1, 11, 6, 8377/11019, 209.939/250.0, 74, 1830
05:27:54.813298, 2, 64, 12, 8377/11019, 126.82000000000001/250.0, 74, 1815
05:27:54.815905, 3, 45, 23, 8475/11016, 150.994/250.0, 84, 1545
05:27:55.819319, 0, 52, 24, 8377/11019, 204.037/250.0, 74, 1845
05:27:55.824917, 1, 70, 36, 8377/11019, 215.72/250.0, 74, 1830
05:27:55.827128, 2, 65, 12, 8377/11019, 127.37100000000001/250.0, 73, 1815
05:27:55.829371, 3, 56, 28, 8475/11016, 129.264/250.0, 84, 1815
05:27:56.832981, 0, 71, 33, 8377/11019, 200.113/250.0, 73, 1845
05:27:56.836280, 1, 72, 35, 8377/11019, 196.70600000000002/250.0, 74, 1830
05:27:56.838751, 2, 46, 8, 8377/11019, 115.729/250.0, 73, 1815
05:27:56.844779, 3, 43, 25, 8475/11016, 112.545/250.0, 83, 1815
05:27:57.848144, 0, 70, 33, 8377/11019, 216.324/250.0, 74, 1845
05:27:57.855202, 1, 69, 35, 8377/11019, 210.992/250.0, 75, 1830
05:27:57.857851, 2, 61, 7, 8377/11019, 115.411/250.0, 73, 1815
05:27:57.860259, 3, 22, 10, 8475/11016, 111.099/250.0, 83, 1815
05:27:58.862790, 0, 72, 34, 8377/11019, 201.254/250.0, 74, 1845
05:27:58.865151, 1, 71, 36, 8377/11019, 198.038/250.0, 74, 1830
05:27:58.867563, 2, 61, 7, 8377/11019, 115.526/250.0, 73, 1815
05:27:58.869891, 3, 37, 24, 8475/11016, 130.294/250.0, 83, 1545
05:27:59.873743, 0, 75, 34, 8377/11019, 228.619/250.0, 75, 1845
05:27:59.875937, 1, 70, 35, 8377/11019, 231.387/250.0, 75, 1830
05:27:59.878316, 2, 58, 6, 8377/11019, 108.014/250.0, 74, 1815
05:27:59.881179, 3, 55, 29, 8475/11016, 162.655/250.0, 85, 1770
05:28:00.884585, 0, 66, 30, 8377/11019, 217.70600000000002/250.0, 75, 1845
05:28:00.889051, 1, 41, 20, 8377/11019, 224.511/250.0, 75, 1830
05:28:00.891494, 2, 53, 6, 8377/11019, 102.239/250.0, 73, 1815
05:28:00.893933, 3, 56, 30, 8466/11016, 150.998/250.0, 84, 1635
05:28:01.897849, 0, 59, 29, 8377/11019, 104.93/250.0, 72, 1845
05:28:01.900113, 1, 68, 37, 8377/11019, 98.495/250.0, 72, 1830
05:28:01.904026, 2, 3, 0, 8377/11019, 125.613/250.0, 73, 1815
05:28:01.906603, 3, 57, 31, 8466/11016, 138.644/250.0, 84, 1665
05:28:02.910606, 0, 18, 7, 8377/11019, 245.595/250.0, 75, 1740
05:28:02.916935, 1, 26, 16, 8377/11019, 193.711/250.0, 74, 1830
05:28:02.921055, 2, 48, 9, 8377/11019, 126.834/250.0, 74, 1815
05:28:02.923210, 3, 58, 31, 8466/11016, 132.264/250.0, 83, 1545
05:28:03.926914, 0, 76, 44, 8377/11019, 214.403/250.0, 75, 1845
05:28:03.930049, 1, 72, 40, 8377/11019, 208.234/250.0, 75, 1830
05:28:03.934655, 2, 67, 12, 8377/11019, 126.48700000000001/250.0, 74, 1815
05:28:03.937849, 3, 57, 29, 8466/11016, 140.647/250.0, 84, 1545
05:28:04.941612, 0, 73, 34, 8377/11019, 195.192/250.0, 75, 1845
05:28:04.943870, 1, 68, 35, 8377/11019, 195.84900000000002/250.0, 74, 1830
05:28:04.946638, 2, 64, 12, 8377/11019, 120.395/250.0, 73, 1815
05:28:04.949210, 3, 59, 30, 8466/11016, 195.677/250.0, 85, 1755
05:28:05.952939, 0, 73, 34, 8377/11019, 217.169/250.0, 75, 1845
05:28:05.955493, 1, 67, 35, 8377/11019, 198.629/250.0, 74, 1830
05:28:05.958245, 2, 64, 11, 8377/11019, 126.762/250.0, 74, 1815
05:28:05.961014, 3, 58, 32, 8466/11016, 112.549/250.0, 83, 1815
05:28:06.966449, 0, 74, 35, 8377/11019, 232.09300000000002/250.0, 76, 1845
05:28:06.968777, 1, 67, 34, 8377/11019, 200.851/250.0, 75, 1830
05:28:06.971320, 2, 64, 12, 8377/11019, 126.675/250.0, 74, 1815
05:28:06.973779, 3, 9, 3, 8466/11016, 130.454/250.0, 83, 1815
05:28:07.978726, 0, 81, 38, 8377/11019, 233.442/250.0, 76, 1845
05:28:07.984041, 1, 73, 37, 8377/11019, 223.858/250.0, 75, 1830
05:28:07.989639, 2, 65, 12, 8377/11019, 126.676/250.0, 73, 1815
05:28:07.999660, 3, 20, 11, 8466/11016, 189.82/250.0, 83, 1605
05:28:09.003224, 0, 72, 34, 8377/11019, 217.145/250.0, 76, 1845
05:28:09.005841, 1, 64, 32, 8377/11019, 215.864/250.0, 75, 1815
05:28:09.008972, 2, 64, 11, 8377/11019, 126.60900000000001/250.0, 74, 1815
05:28:09.012159, 3, 56, 29, 8466/11016, 151.586/250.0, 84, 1635
05:28:10.015836, 0, 59, 29, 8377/11019, 106.141/250.0, 73, 1845
05:28:10.018525, 1, 66, 35, 8377/11019, 99.111/250.0, 72, 1815
05:28:10.021060, 2, 66, 12, 8377/11019, 126.199/250.0, 74, 1815
05:28:10.023528, 3, 61, 31, 8466/11016, 190.023/250.0, 85, 1740
05:28:11.026937, 0, 21, 9, 8377/11019, 105.144/250.0, 72, 1845
05:28:11.029306, 1, 11, 5, 8377/11019, 97.744/250.0, 72, 1815
05:28:11.031722, 2, 68, 12, 8377/11019, 126.511/250.0, 73, 1815
05:28:11.034021, 3, 59, 30, 8466/11016, 167.053/250.0, 85, 1815
05:28:12.037704, 0, 25, 12, 8377/11019, 194.546/250.0, 75, 1845
05:28:12.043338, 1, 44, 22, 8377/11019, 207.565/250.0, 74, 1815
05:28:12.046341, 2, 67, 13, 8377/11019, 126.735/250.0, 74, 1815
05:28:12.048560, 3, 60, 31, 8466/11016, 171.067/250.0, 85, 1815
05:28:13.051967, 0, 62, 29, 8377/11019, 201.046/250.0, 75, 1845
05:28:13.054368, 1, 74, 37, 8377/11019, 211.74/250.0, 75, 1815
05:28:13.056752, 2, 63, 11, 8377/11019, 126.494/250.0, 74, 1815
05:28:13.059159, 3, 66, 33, 8466/11016, 113.158/250.0, 83, 1815
05:28:14.063413, 0, 65, 31, 8377/11019, 200.907/250.0, 75, 1845
05:28:14.065845, 1, 73, 37, 8377/11019, 207.12/250.0, 75, 1815
05:28:14.068072, 2, 65, 11, 8377/11019, 126.35900000000001/250.0, 74, 1815
05:28:14.079029, 3, 41, 22, 8466/11016, 141.581/250.0, 83, 1680
05:28:15.083021, 0, 72, 33, 8377/11019, 205.17600000000002/250.0, 76, 1845
05:28:15.085659, 1, 72, 36, 8377/11019, 211.391/250.0, 75, 1815
05:28:15.088157, 2, 65, 12, 8377/11019, 126.852/250.0, 74, 1815
05:28:15.090301, 3, 49, 24, 8466/11016, 159.358/250.0, 84, 1545
05:28:16.093843, 0, 74, 34, 8377/11019, 206.074/250.0, 76, 1845
05:28:16.096811, 1, 76, 36, 8377/11019, 208.447/250.0, 75, 1815
05:28:16.099220, 2, 66, 12, 8377/11019, 114.648/250.0, 73, 1815
05:28:16.101453, 3, 36, 22, 8466/11016, 131.154/250.0, 84, 1815
05:28:17.104887, 0, 72, 34, 8377/11019, 106.55/250.0, 73, 1845
05:28:17.109737, 1, 64, 32, 8377/11019, 148.782/250.0, 75, 1815
05:28:17.111880, 2, 65, 11, 8377/11019, 126.721/250.0, 74, 1815
05:28:17.119895, 3, 63, 34, 8466/11016, 201.458/250.0, 85, 1725
05:28:18.123381, 0, 40, 20, 8377/11019, 239.817/250.0, 77, 1845
05:28:18.125608, 1, 56, 31, 8377/11019, 100.339/250.0, 72, 1815
05:28:18.127815, 2, 66, 12, 8377/11019, 126.537/250.0, 74, 1815
05:28:18.130324, 3, 60, 31, 8466/11016, 139.982/250.0, 83, 1545
05:28:19.134008, 0, 69, 34, 8377/11019, 143.45000000000002/250.0, 75, 1770
05:28:19.136568, 1, 17, 8, 8377/11019, 241.05/250.0, 75, 1770
05:28:19.139726, 2, 67, 12, 8377/11019, 136.68/250.0, 74, 1815
05:28:19.143859, 3, 63, 31, 8466/11016, 167.626/250.0, 85, 1740
05:28:20.149004, 0, 31, 18, 8377/11019, 197.445/250.0, 76, 1845
05:28:20.151739, 1, 68, 42, 8377/11019, 216.153/250.0, 75, 1815
05:28:20.154604, 2, 71, 14, 8377/11019, 123.934/250.0, 74, 1815
05:28:20.156940, 3, 62, 32, 8466/11016, 153.80700000000002/250.0, 84, 1725
05:28:21.163579, 0, 69, 35, 8377/11019, 217.363/250.0, 76, 1845
05:28:21.166015, 1, 74, 36, 8377/11019, 205.049/250.0, 75, 1815
05:28:21.168776, 2, 66, 11, 8377/11019, 127.126/250.0, 74, 1815
05:28:21.178156, 3, 59, 30, 8466/11016, 194.231/250.0, 86, 1755
05:28:22.181686, 0, 73, 34, 8377/11019, 203.131/250.0, 76, 1845
05:28:22.184156, 1, 70, 35, 8377/11019, 216.00900000000001/250.0, 75, 1815
05:28:22.187463, 2, 64, 12, 8377/11019, 112.964/250.0, 73, 1815
05:28:22.189904, 3, 46, 24, 8466/11016, 155.988/250.0, 84, 1545
05:28:23.193482, 0, 72, 34, 8377/11019, 200.928/250.0, 76, 1845
05:28:23.195982, 1, 71, 36, 8377/11019, 216.31/250.0, 74, 1815
05:28:23.207522, 2, 42, 7, 8377/11019, 115.783/250.0, 74, 1815
05:28:23.210255, 3, 64, 35, 8466/11016, 112.671/250.0, 83, 1815
05:28:24.214156, 0, 71, 33, 8377/11019, 208.487/250.0, 77, 1845
05:28:24.216761, 1, 70, 33, 8377/11019, 193.428/250.0, 75, 1815
05:28:24.219438, 2, 61, 7, 8377/11019, 115.693/250.0, 73, 1815
05:28:24.222395, 3, 3, 0, 8466/11016, 175.159/250.0, 83, 1395
05:28:25.225949, 0, 79, 36, 8377/11019, 126.434/250.0, 75, 1845
05:28:25.228244, 1, 73, 37, 8377/11019, 99.003/250.0, 72, 1815
05:28:25.230813, 2, 59, 7, 8377/11019, 115.392/250.0, 73, 1815
05:28:25.233199, 3, 28, 14, 8466/11016, 151.28300000000002/250.0, 85, 1815
05:28:26.236632, 0, 56, 27, 8377/11019, 231.448/250.0, 77, 1845
05:28:26.239304, 1, 48, 26, 8377/11019, 224.22/250.0, 74, 1815
05:28:26.241604, 2, 65, 7, 8377/11019, 102.763/250.0, 73, 1815
05:28:26.244226, 3, 54, 28, 8466/11016, 155.935/250.0, 84, 1665
05:28:27.247137, 0, 75, 38, 8377/11019, 106.186/250.0, 73, 1845
05:28:27.249438, 1, 44, 23, 8377/11019, 98.89/250.0, 72, 1815
05:28:27.255467, 2, 40, 4, 8377/11019, 242.42000000000002/250.0, 76, 1755
05:28:27.259985, 3, 53, 28, 8466/11016, 185.098/250.0, 85, 1815
05:28:28.263686, 0, 3, 0, 8377/11019, 197.377/250.0, 76, 1845
05:28:28.267088, 1, 2, 0, 8377/11019, 124.44200000000001/250.0, 73, 1815
05:28:28.272951, 2, 47, 34, 8377/11019, 125.54/250.0, 74, 1800
05:28:28.276970, 3, 53, 29, 8466/11016, 157.883/250.0, 84, 1590
05:28:29.280604, 0, 48, 23, 8377/11019, 204.507/250.0, 76, 1845
05:28:29.283116, 1, 53, 28, 8377/11019, 198.824/250.0, 74, 1815
05:28:29.285473, 2, 64, 11, 8377/11019, 125.632/250.0, 74, 1800
05:28:29.287943, 3, 65, 32, 8466/11016, 203.03/250.0, 85, 1815
05:28:30.291779, 0, 68, 31, 8377/11019, 221.192/250.0, 76, 1845
05:28:30.294693, 1, 67, 33, 8377/11019, 187.855/250.0, 74, 1815
05:28:30.297919, 2, 64, 11, 8377/11019, 111.41/250.0, 74, 1800
05:28:30.300396, 3, 72, 36, 8466/11016, 119.867/250.0, 83, 1800
05:28:31.303555, 0, 74, 35, 8377/11019, 216.64000000000001/250.0, 77, 1845
05:28:31.305907, 1, 63, 32, 8377/11019, 196.793/250.0, 74, 1815
05:28:31.308271, 2, 65, 12, 8377/11019, 125.455/250.0, 74, 1800
05:28:31.310368, 3, 43, 22, 8466/11016, 110.99600000000001/250.0, 83, 1815
05:28:32.313977, 0, 76, 35, 8377/11019, 207.327/250.0, 77, 1845
05:28:32.316788, 1, 69, 35, 8377/11019, 200.42000000000002/250.0, 74, 1815
05:28:32.319144, 2, 65, 11, 8377/11019, 125.915/250.0, 74, 1800
05:28:32.324791, 3, 42, 21, 8466/11016, 193.78/250.0, 85, 1575
05:28:33.328758, 0, 75, 35, 8377/11019, 208.018/250.0, 76, 1830
05:28:33.332487, 1, 64, 33, 8377/11019, 197.749/250.0, 74, 1815
05:28:33.334917, 2, 65, 12, 8377/11019, 125.864/250.0, 74, 1800
05:28:33.338205, 3, 48, 30, 8466/11016, 193.92000000000002/250.0, 85, 1800
05:28:34.341758, 0, 66, 31, 8377/11019, 229.124/250.0, 77, 1830
05:28:34.345479, 1, 67, 34, 8377/11019, 98.881/250.0, 72, 1815
05:28:34.348453, 2, 64, 11, 8377/11019, 125.60000000000001/250.0, 74, 1800
05:28:34.350984, 3, 60, 30, 8466/11016, 150.375/250.0, 84, 1560
05:28:35.356435, 0, 59, 30, 8377/11019, 105.364/250.0, 74, 1830
05:28:35.362984, 1, 38, 20, 8377/11019, 210.121/250.0, 74, 1815
05:28:35.366388, 2, 66, 12, 8377/11019, 125.52/250.0, 74, 1800
05:28:35.371302, 3, 61, 31, 8466/11016, 199.70600000000002/250.0, 85, 1800
05:28:36.375322, 0, 17, 6, 8377/11019, 200.07500000000002/250.0, 76, 1815
05:28:36.377820, 1, 52, 28, 8377/11019, 249.424/250.0, 75, 1740
05:28:36.380496, 2, 69, 12, 8377/11019, 126.363/250.0, 74, 1800
05:28:36.382819, 3, 61, 31, 8466/11016, 137.489/250.0, 84, 1815
05:28:37.386529, 0, 55, 34, 8377/11019, 211.473/250.0, 77, 1830
05:28:37.389719, 1, 45, 30, 8377/11019, 193.552/250.0, 74, 1815
05:28:37.393033, 2, 63, 11, 8377/11019, 125.769/250.0, 74, 1800
05:28:37.395598, 3, 62, 31, 8466/11016, 148.991/250.0, 84, 1545
05:28:38.399251, 0, 71, 33, 8377/11019, 202.934/250.0, 76, 1830
05:28:38.401709, 1, 64, 32, 8377/11019, 201.919/250.0, 74, 1815
05:28:38.404230, 2, 63, 11, 8377/11019, 125.744/250.0, 75, 1800
05:28:38.406590, 3, 63, 32, 8466/11016, 112.24300000000001/250.0, 83, 1815
05:28:39.410495, 0, 66, 31, 8377/11019, 198.723/250.0, 77, 1830
05:28:39.412947, 1, 66, 33, 8377/11019, 199.948/250.0, 74, 1815
05:28:39.415218, 2, 63, 11, 8377/11019, 125.888/250.0, 74, 1800
05:28:39.417317, 3, 49, 25, 8466/11016, 139.032/250.0, 83, 1770
05:28:40.421761, 0, 68, 31, 8377/11019, 218.213/250.0, 77, 1830
05:28:40.425235, 1, 68, 34, 8377/11019, 195.703/250.0, 74, 1815
05:28:40.428245, 2, 62, 12, 8377/11019, 125.70400000000001/250.0, 74, 1800
05:28:40.431185, 3, 57, 30, 8466/11016, 112.08200000000001/250.0, 83, 1815
05:28:41.434720, 0, 70, 33, 8377/11019, 205.59300000000002/250.0, 77, 1830
05:28:41.437202, 1, 68, 35, 8377/11019, 189.56300000000002/250.0, 74, 1815
05:28:41.439603, 2, 61, 11, 8377/11019, 118.44800000000001/250.0, 74, 1800
05:28:41.441967, 3, 1, 1, 8466/11016, 181.828/250.0, 84, 1770
05:28:42.451054, 0, 71, 33, 8377/11019, 106.116/250.0, 74, 1830
05:28:42.454592, 1, 69, 34, 8377/11019, 230.322/250.0, 75, 1815
05:28:42.456893, 2, 62, 11, 8377/11019, 126.164/250.0, 74, 1800
