Number of GPUs 4
Time, device, gpu_util(%), gpu_mem(%), memory_used/total(Mib), power_current/limit(W), temperature(C), Frequency(MHz)
00:19:57.186964, 0, 31, 7, 8889/11019, 71.313/250.0, 61, 1350
00:19:57.189110, 1, 30, 11, 8889/11019, 64.235/250.0, 46, 1350
00:19:57.192479, 2, 0, 0, 1/11019, 4.131/250.0, 38, 300
00:19:57.197877, 3, 0, 0, 99/11016, 23.322/250.0, 47, 300
00:19:58.201166, 0, 32, 7, 8889/11019, 71.649/250.0, 60, 1350
00:19:58.203402, 1, 32, 11, 8889/11019, 65.156/250.0, 46, 1350
00:19:58.206435, 2, 0, 0, 1/11019, 3.464/250.0, 38, 300
00:19:58.211550, 3, 0, 0, 99/11016, 23.288/250.0, 47, 300
00:19:59.214914, 0, 32, 7, 8889/11019, 70.998/250.0, 60, 1350
00:19:59.217108, 1, 32, 11, 8889/11019, 60.398/250.0, 46, 1350
00:19:59.220226, 2, 0, 0, 1/11019, 3.427/250.0, 38, 300
00:19:59.224549, 3, 0, 0, 99/11016, 23.613/250.0, 47, 300
00:20:00.227182, 0, 32, 7, 8889/11019, 73.629/250.0, 60, 1350
00:20:00.229423, 1, 30, 12, 8889/11019, 64.349/250.0, 47, 1350
00:20:00.232418, 2, 0, 0, 1/11019, 3.612/250.0, 38, 300
00:20:00.238780, 3, 0, 0, 99/11016, 23.387/250.0, 47, 300
00:20:01.242383, 0, 32, 7, 8889/11019, 70.923/250.0, 60, 1350
00:20:01.244748, 1, 32, 11, 8889/11019, 64.983/250.0, 47, 1350
00:20:01.247794, 2, 0, 0, 1/11019, 4.113/250.0, 38, 300
00:20:01.252948, 3, 0, 0, 99/11016, 23.246000000000002/250.0, 47, 300
00:20:02.256335, 0, 31, 7, 8889/11019, 73.10000000000001/250.0, 59, 1350
00:20:02.258590, 1, 30, 11, 8889/11019, 63.373000000000005/250.0, 47, 1350
00:20:02.261592, 2, 0, 0, 1/11019, 4.0360000000000005/250.0, 38, 300
00:20:02.274243, 3, 0, 0, 99/11016, 23.042/250.0, 47, 300
00:20:03.277908, 0, 32, 7, 8889/11019, 67.85/250.0, 59, 1350
00:20:03.282096, 1, 32, 11, 8889/11019, 65.346/250.0, 47, 1350
00:20:03.288355, 2, 0, 0, 1/11019, 4.121/250.0, 38, 300
00:20:03.294078, 3, 0, 0, 99/11016, 23.354/250.0, 47, 300
00:20:04.300878, 0, 33, 7, 8889/11019, 73.001/250.0, 59, 1350
00:20:04.305695, 1, 35, 11, 8889/11019, 61.515/250.0, 47, 1350
00:20:04.313645, 2, 0, 0, 1/11019, 3.513/250.0, 38, 300
00:20:04.319060, 3, 0, 0, 99/11016, 23.266000000000002/250.0, 47, 300
00:20:05.324763, 0, 31, 7, 8889/11019, 70.702/250.0, 59, 1350
00:20:05.328931, 1, 30, 11, 8889/11019, 59.351/250.0, 47, 1350
00:20:05.335387, 2, 0, 0, 1/11019, 3.649/250.0, 38, 300
00:20:05.340713, 3, 0, 0, 99/11016, 23.554000000000002/250.0, 47, 300
00:20:06.347257, 0, 46, 10, 8889/11019, 92.178/250.0, 60, 1860
00:20:06.351166, 1, 35, 12, 8889/11019, 123.517/250.0, 48, 1875
00:20:06.356847, 2, 0, 0, 1/11019, 4.561/250.0, 38, 300
00:20:06.361673, 3, 0, 0, 99/11016, 23.18/250.0, 47, 300
00:20:07.366653, 0, 4, 1, 8889/11019, 119.721/250.0, 61, 1860
00:20:07.373373, 1, 25, 10, 8889/11019, 76.852/250.0, 48, 1875
00:20:07.378545, 2, 0, 0, 1/11019, 4.446/250.0, 38, 300
00:20:07.385331, 3, 0, 0, 99/11016, 23.157/250.0, 47, 300
00:20:08.390821, 0, 73, 14, 8889/11019, 92.19/250.0, 60, 1860
00:20:08.402633, 1, 34, 11, 8889/11019, 124.08/250.0, 50, 1875
00:20:08.411214, 2, 0, 0, 1/11019, 4.247/250.0, 38, 300
00:20:08.416176, 3, 0, 0, 99/11016, 23.244/250.0, 47, 300
00:20:09.420771, 0, 2, 0, 8889/11019, 91.883/250.0, 60, 1860
00:20:09.425468, 1, 45, 16, 8889/11019, 78.497/250.0, 48, 1875
00:20:09.430918, 2, 0, 0, 1/11019, 1.719/250.0, 38, 300
00:20:09.437972, 3, 0, 0, 99/11016, 23.597/250.0, 47, 300
00:20:10.442835, 0, 2, 0, 8889/11019, 62.657000000000004/250.0, 58, 1350
00:20:10.446365, 1, 0, 0, 8889/11019, 69.902/250.0, 47, 1350
00:20:10.451106, 2, 0, 0, 1/11019, 2.258/250.0, 38, 300
00:20:10.455680, 3, 0, 0, 99/11016, 23.601/250.0, 47, 300
00:20:11.460383, 0, 7, 0, 8889/11019, 62.666000000000004/250.0, 58, 1350
00:20:11.464235, 1, 6, 0, 8889/11019, 51.112/250.0, 47, 1350
00:20:11.469899, 2, 0, 0, 1/11019, 2.833/250.0, 38, 300
00:20:11.475443, 3, 0, 0, 99/11016, 23.637/250.0, 47, 300
00:20:12.484096, 0, 1, 0, 8889/11019, 72.623/250.0, 58, 1365
00:20:12.487949, 1, 1, 0, 8889/11019, 56.207/250.0, 47, 1350
00:20:12.492914, 2, 0, 0, 1/11019, 3.6790000000000003/250.0, 38, 300
00:20:12.498789, 3, 0, 0, 99/11016, 23.629/250.0, 47, 300
00:20:13.505519, 0, 32, 7, 8889/11019, 70.037/250.0, 58, 1350
00:20:13.509799, 1, 14, 5, 8889/11019, 61.919000000000004/250.0, 48, 1350
00:20:13.514851, 2, 0, 0, 1/11019, 3.005/250.0, 38, 300
00:20:13.520225, 3, 0, 0, 99/11016, 23.477/250.0, 47, 300
00:20:14.525207, 0, 35, 8, 8889/11019, 70.421/250.0, 58, 1350
00:20:14.529545, 1, 35, 12, 8889/11019, 62.994/250.0, 48, 1350
00:20:14.534641, 2, 0, 0, 1/11019, 3.356/250.0, 38, 300
00:20:14.540447, 3, 0, 0, 99/11016, 23.393/250.0, 47, 300
00:20:15.546428, 0, 33, 8, 8889/11019, 69.696/250.0, 58, 1350
00:20:15.552434, 1, 31, 11, 8889/11019, 62.003/250.0, 48, 1350
00:20:15.558244, 2, 0, 0, 1/11019, 3.419/250.0, 38, 300
00:20:15.563413, 3, 0, 0, 99/11016, 23.347/250.0, 47, 300
00:20:16.569254, 0, 35, 8, 8889/11019, 70.363/250.0, 57, 1350
00:20:16.574811, 1, 32, 11, 8889/11019, 61.472/250.0, 48, 1350
00:20:16.581426, 2, 0, 0, 1/11019, 2.993/250.0, 38, 300
00:20:16.586405, 3, 0, 0, 99/11016, 23.528000000000002/250.0, 47, 300
00:20:17.591234, 0, 36, 8, 8889/11019, 70.249/250.0, 57, 1350
00:20:17.595124, 1, 33, 12, 8889/11019, 61.538000000000004/250.0, 48, 1350
00:20:17.600205, 2, 0, 0, 1/11019, 3.492/250.0, 38, 300
00:20:17.605229, 3, 0, 0, 99/11016, 23.5/250.0, 47, 300
00:20:18.611736, 0, 33, 8, 8889/11019, 69.616/250.0, 57, 1350
00:20:18.618149, 1, 32, 12, 8889/11019, 59.217/250.0, 48, 1350
00:20:18.627623, 2, 0, 0, 1/11019, 3.6470000000000002/250.0, 38, 300
00:20:18.632373, 3, 0, 0, 99/11016, 23.417/250.0, 47, 300
00:20:19.639186, 0, 32, 7, 8889/11019, 70.428/250.0, 57, 1350
00:20:19.643100, 1, 30, 11, 8889/11019, 62.037/250.0, 48, 1350
